frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
424.32,-0.98,0.04,-0.98,0.04,-0.05,-0.06,-1.03,-1.03,-1.02
428.56,-0.98,0.08,-0.98,0.08,-0.06,-0.07,-1.05,-1.05,-1.06
432.85,-0.98,0.08,-0.98,0.08,-0.08,-0.09,-1.06,-1.06,-1.06
437.18,-0.98,0.12,-0.98,0.12,-0.10,-0.11,-1.08,-1.08,-1.10
441.55,-0.98,0.12,-0.98,0.12,-0.12,-0.14,-1.10,-1.10,-1.10
445.96,-0.98,0.14,-0.98,0.14,-0.15,-0.16,-1.13,-1.13,-1.12
450.42,-0.98,0.17,-0.98,0.17,-0.19,-0.20,-1.17,-1.17,-1.15
454.93,-0.98,0.20,-0.98,0.20,-0.23,-0.23,-1.21,-1.21,-1.18
459.48,-0.98,0.25,-0.98,0.25,-0.27,-0.27,-1.25,-1.25,-1.23
464.07,-0.95,0.31,-0.95,0.31,-0.31,-0.32,-1.26,-1.26,-1.26
468.71,-0.95,0.35,-0.95,0.35,-0.34,-0.35,-1.29,-1.29,-1.30
473.40,-0.93,0.41,-0.93,0.41,-0.37,-0.37,-1.30,-1.30,-1.34
478.13,-0.93,0.41,-0.93,0.41,-0.38,-0.38,-1.31,-1.31,-1.34
482.91,-0.93,0.39,-0.93,0.39,-0.38,-0.37,-1.31,-1.31,-1.32
487.74,-0.93,0.37,-0.93,0.37,-0.37,-0.35,-1.30,-1.30,-1.30
492.62,-0.93,0.35,-0.93,0.35,-0.34,-0.33,-1.27,-1.27,-1.28
497.55,-0.93,0.31,-0.93,0.31,-0.31,-0.30,-1.24,-1.24,-1.24
502.52,-0.93,0.26,-0.93,0.26,-0.27,-0.27,-1.20,-1.20,-1.19
507.55,-0.93,0.22,-0.93,0.22,-0.23,-0.23,-1.16,-1.16,-1.16
512.62,-0.93,0.17,-0.93,0.17,-0.19,-0.19,-1.12,-1.12,-1.10
517.75,-0.93,0.14,-0.93,0.14,-0.15,-0.15,-1.08,-1.08,-1.07
522.93,-0.93,0.11,-0.93,0.11,-0.12,-0.12,-1.05,-1.05,-1.04
528.16,-0.93,0.09,-0.93,0.09,-0.09,-0.10,-1.02,-1.02,-1.02
533.44,-0.93,0.04,-0.93,0.04,-0.06,-0.07,-0.99,-0.99,-0.97
538.77,-0.88,0.06,-0.88,0.06,-0.04,-0.05,-0.92,-0.92,-0.94
544.16,-0.88,0.01,-0.88,0.01,-0.02,-0.02,-0.90,-0.90,-0.89
549.60,-0.88,0.01,-0.88,0.01,0.00,-0.00,-0.88,-0.88,-0.89
555.10,-0.88,-0.02,-0.88,-0.02,0.02,0.02,-0.86,-0.86,-0.86
560.65,-0.84,-0.03,-0.84,-0.03,0.04,0.04,-0.80,-0.80,-0.81
566.25,-0.84,-0.06,-0.84,-0.06,0.06,0.06,-0.78,-0.78,-0.79
571.92,-0.84,-0.08,-0.84,-0.08,0.08,0.08,-0.76,-0.76,-0.76
577.64,-0.84,-0.11,-0.84,-0.11,0.10,0.09,-0.74,-0.74,-0.73
583.41,-0.81,-0.12,-0.81,-0.12,0.11,0.10,-0.70,-0.70,-0.69
589.25,-0.79,-0.13,-0.79,-0.13,0.11,0.10,-0.68,-0.68,-0.66
595.14,-0.79,-0.13,-0.79,-0.13,0.11,0.10,-0.68,-0.68,-0.66
601.09,-0.79,-0.13,-0.79,-0.13,0.11,0.10,-0.68,-0.68,-0.66
607.10,-0.75,-0.08,-0.75,-0.08,0.10,0.10,-0.65,-0.65,-0.67
613.17,-0.75,-0.08,-0.75,-0.08,0.10,0.10,-0.65,-0.65,-0.67
619.30,-0.75,-0.12,-0.75,-0.12,0.10,0.10,-0.65,-0.65,-0.63
625.50,-0.70,-0.06,-0.70,-0.06,0.10,0.10,-0.60,-0.60,-0.64
631.75,-0.70,-0.10,-0.70,-0.10,0.11,0.11,-0.59,-0.59,-0.60
638.07,-0.70,-0.13,-0.70,-0.13,0.12,0.12,-0.58,-0.58,-0.58
644.45,-0.66,-0.13,-0.66,-0.13,0.14,0.14,-0.52,-0.52,-0.53
650.89,-0.65,-0.16,-0.65,-0.16,0.15,0.15,-0.50,-0.50,-0.49
657.40,-0.65,-0.17,-0.65,-0.17,0.17,0.16,-0.48,-0.48,-0.48
663.98,-0.65,-0.19,-0.65,-0.19,0.18,0.17,-0.48,-0.48,-0.46
670.62,-0.61,-0.17,-0.61,-0.17,0.17,0.17,-0.44,-0.44,-0.44
677.32,-0.61,-0.16,-0.61,-0.16,0.16,0.16,-0.45,-0.45,-0.45
684.10,-0.61,-0.16,-0.61,-0.16,0.14,0.14,-0.47,-0.47,-0.45
690.94,-0.61,-0.12,-0.61,-0.12,0.10,0.11,-0.51,-0.51,-0.50
697.85,-0.56,-0.05,-0.56,-0.05,0.06,0.06,-0.50,-0.50,-0.51
704.83,-0.56,-0.02,-0.56,-0.02,0.01,0.00,-0.55,-0.55,-0.54
711.87,-0.53,0.07,-0.53,0.07,-0.05,-0.05,-0.58,-0.58,-0.60
718.99,-0.51,0.12,-0.51,0.12,-0.11,-0.11,-0.63,-0.63,-0.63
726.18,-0.51,0.16,-0.51,0.16,-0.18,-0.17,-0.69,-0.69,-0.67
733.44,-0.47,0.26,-0.47,0.26,-0.24,-0.24,-0.71,-0.71,-0.73
740.78,-0.47,0.27,-0.47,0.27,-0.30,-0.29,-0.77,-0.77,-0.74
748.19,-0.42,0.37,-0.42,0.37,-0.35,-0.35,-0.77,-0.77,-0.79
755.67,-0.42,0.40,-0.42,0.40,-0.39,-0.38,-0.81,-0.81,-0.82
763.23,-0.37,0.46,-0.37,0.46,-0.43,-0.42,-0.80,-0.80,-0.83
770.86,-0.37,0.43,-0.37,0.43,-0.45,-0.44,-0.82,-0.82,-0.80
778.57,-0.33,0.47,-0.33,0.47,-0.46,-0.45,-0.79,-0.79,-0.80
786.35,-0.33,0.44,-0.33,0.44,-0.45,-0.45,-0.78,-0.78,-0.77
794.22,-0.28,0.45,-0.28,0.45,-0.43,-0.44,-0.71,-0.71,-0.73
802.16,-0.28,0.40,-0.28,0.40,-0.40,-0.40,-0.68,-0.68,-0.68
810.18,-0.23,0.41,-0.23,0.41,-0.36,-0.37,-0.60,-0.60,-0.64
818.28,-0.23,0.32,-0.23,0.32,-0.32,-0.32,-0.55,-0.55,-0.55
826.46,-0.23,0.27,-0.23,0.27,-0.28,-0.27,-0.51,-0.51,-0.50
834.73,-0.23,0.20,-0.23,0.20,-0.23,-0.23,-0.46,-0.46,-0.43
843.08,-0.23,0.15,-0.23,0.15,-0.18,-0.18,-0.41,-0.41,-0.38
851.51,-0.23,0.15,-0.23,0.15,-0.13,-0.13,-0.37,-0.37,-0.38
860.02,-0.23,0.11,-0.23,0.11,-0.09,-0.09,-0.32,-0.32,-0.34
868.62,-0.25,0.05,-0.25,0.05,-0.04,-0.04,-0.29,-0.29,-0.30
877.31,-0.28,-0.00,-0.28,-0.00,0.00,0.00,-0.28,-0.28,-0.28
886.08,-0.28,-0.05,-0.28,-0.05,0.04,0.05,-0.24,-0.24,-0.23
894.94,-0.28,-0.09,-0.28,-0.09,0.09,0.10,-0.19,-0.19,-0.19
903.89,-0.28,-0.14,-0.28,-0.14,0.14,0.14,-0.14,-0.14,-0.14
912.93,-0.28,-0.19,-0.28,-0.19,0.20,0.19,-0.09,-0.09,-0.09
922.06,-0.28,-0.23,-0.28,-0.23,0.25,0.24,-0.03,-0.03,-0.05
931.28,-0.28,-0.30,-0.28,-0.30,0.30,0.29,0.02,0.02,0.02
940.59,-0.27,-0.35,-0.27,-0.35,0.35,0.33,0.08,0.08,0.08
950.00,-0.23,-0.37,-0.23,-0.37,0.39,0.38,0.16,0.16,0.14
959.50,-0.21,-0.44,-0.21,-0.44,0.42,0.40,0.21,0.21,0.23
969.09,-0.17,-0.46,-0.17,-0.46,0.44,0.42,0.27,0.27,0.29
978.78,-0.12,-0.47,-0.12,-0.47,0.44,0.42,0.32,0.32,0.35
988.57,-0.07,-0.44,-0.07,-0.44,0.42,0.42,0.35,0.35,0.36
998.46,-0.01,-0.41,-0.01,-0.41,0.39,0.38,0.38,0.38,0.40
1008.44,0.06,-0.33,0.06,-0.33,0.35,0.35,0.40,0.40,0.39
1018.53,0.12,-0.27,0.12,-0.27,0.29,0.30,0.41,0.41,0.39
1028.71,0.20,-0.22,0.20,-0.22,0.23,0.25,0.43,0.43,0.42
1039.00,0.28,-0.13,0.28,-0.13,0.17,0.18,0.44,0.44,0.41
1049.39,0.35,-0.11,0.35,-0.11,0.10,0.12,0.45,0.45,0.46
1059.88,0.42,-0.03,0.42,-0.03,0.03,0.04,0.45,0.45,0.45
1070.48,0.49,0.04,0.49,0.04,-0.04,-0.03,0.45,0.45,0.44
1081.19,0.56,0.12,0.56,0.12,-0.12,-0.11,0.44,0.44,0.44
1092.00,0.64,0.21,0.64,0.21,-0.20,-0.20,0.44,0.44,0.43
1102.92,0.70,0.27,0.70,0.27,-0.30,-0.29,0.40,0.40,0.42
1113.95,0.77,0.40,0.77,0.40,-0.40,-0.39,0.37,0.37,0.37
1125.09,0.84,0.51,0.84,0.51,-0.51,-0.51,0.33,0.33,0.33
1136.34,0.90,0.60,0.90,0.60,-0.63,-0.63,0.27,0.27,0.29
1147.70,0.98,0.75,0.98,0.75,-0.75,-0.75,0.23,0.23,0.23
1159.18,1.06,0.90,1.06,0.90,-0.88,-0.87,0.18,0.18,0.16
1170.77,1.11,1.00,1.11,1.00,-1.01,-0.99,0.10,0.10,0.10
1182.48,1.19,1.13,1.19,1.13,-1.13,-1.11,0.06,0.06,0.06
1194.30,1.26,1.26,1.26,1.26,-1.25,-1.23,0.01,0.01,0.00
1206.25,1.32,1.36,1.32,1.36,-1.36,-1.35,-0.04,-0.04,-0.04
1218.31,1.38,1.46,1.38,1.46,-1.45,-1.44,-0.07,-0.07,-0.08
1230.49,1.45,1.58,1.45,1.58,-1.54,-1.54,-0.09,-0.09,-0.13
1242.80,1.51,1.65,1.51,1.65,-1.61,-1.61,-0.11,-0.11,-0.14
1255.22,1.56,1.70,1.56,1.70,-1.69,-1.69,-0.13,-0.13,-0.14
1267.78,1.61,1.76,1.61,1.76,-1.77,-1.78,-0.16,-0.16,-0.15
1280.45,1.65,1.81,1.65,1.81,-1.85,-1.86,-0.20,-0.20,-0.16
1293.26,1.70,1.91,1.70,1.91,-1.94,-1.96,-0.24,-0.24,-0.21
1306.19,1.76,2.03,1.76,2.03,-2.05,-2.07,-0.30,-0.30,-0.27
1319.25,1.79,2.18,1.79,2.18,-2.18,-2.20,-0.39,-0.39,-0.39
1332.45,1.84,2.30,1.84,2.30,-2.33,-2.33,-0.49,-0.49,-0.46
1345.77,1.88,2.47,1.88,2.47,-2.49,-2.48,-0.61,-0.61,-0.60
1359.23,1.91,2.67,1.91,2.67,-2.66,-2.64,-0.75,-0.75,-0.76
1372.82,1.94,2.83,1.94,2.83,-2.83,-2.81,-0.89,-0.89,-0.89
1386.55,1.96,3.01,1.96,3.01,-2.99,-2.98,-1.04,-1.04,-1.05
1400.41,2.00,3.17,2.00,3.17,-3.15,-3.14,-1.15,-1.15,-1.17
1414.42,2.00,3.29,2.00,3.29,-3.30,-3.30,-1.30,-1.30,-1.29
1428.56,2.00,3.42,2.00,3.42,-3.42,-3.42,-1.42,-1.42,-1.42
1442.85,2.00,3.53,2.00,3.53,-3.52,-3.53,-1.52,-1.52,-1.53
1457.28,2.00,3.60,2.00,3.60,-3.60,-3.59,-1.60,-1.60,-1.60
1471.85,2.00,3.69,2.00,3.69,-3.65,-3.65,-1.65,-1.65,-1.69
1486.57,2.00,3.69,2.00,3.69,-3.68,-3.67,-1.68,-1.68,-1.69
1501.43,2.00,3.67,2.00,3.67,-3.68,-3.68,-1.69,-1.69,-1.67
1516.45,2.04,3.66,2.04,3.66,-3.67,-3.65,-1.63,-1.63,-1.62
1531.61,2.05,3.62,2.05,3.62,-3.62,-3.62,-1.57,-1.57,-1.57
1546.93,2.05,3.57,2.05,3.57,-3.56,-3.55,-1.51,-1.51,-1.52
1562.40,2.05,3.50,2.05,3.50,-3.48,-3.49,-1.43,-1.43,-1.45
1578.02,2.05,3.40,2.05,3.40,-3.39,-3.39,-1.34,-1.34,-1.35
1593.80,2.05,3.30,2.05,3.30,-3.29,-3.30,-1.24,-1.24,-1.25
1609.74,2.03,3.17,2.03,3.17,-3.19,-3.19,-1.16,-1.16,-1.14
1625.84,2.02,3.04,2.02,3.04,-3.09,-3.09,-1.07,-1.07,-1.02
1642.10,2.01,2.93,2.01,2.93,-2.99,-3.00,-0.98,-0.98,-0.92
1658.52,2.05,2.87,2.05,2.87,-2.89,-2.90,-0.84,-0.84,-0.82
1675.10,2.05,2.77,2.05,2.77,-2.77,-2.78,-0.72,-0.72,-0.72
1691.85,2.08,2.68,2.08,2.68,-2.64,-2.66,-0.56,-0.56,-0.60
1708.77,2.11,2.56,2.11,2.56,-2.50,-2.49,-0.39,-0.39,-0.46
1725.86,2.16,2.41,2.16,2.41,-2.34,-2.32,-0.18,-0.18,-0.25
1743.12,2.19,2.18,2.19,2.18,-2.17,-2.15,0.02,0.02,0.01
1760.55,2.25,1.96,2.25,1.96,-1.98,-1.97,0.27,0.27,0.29
1778.15,2.30,1.73,2.30,1.73,-1.77,-1.75,0.52,0.52,0.56
1795.94,2.35,1.52,2.35,1.52,-1.56,-1.53,0.79,0.79,0.83
1813.90,2.39,1.33,2.39,1.33,-1.34,-1.32,1.04,1.04,1.06
1832.03,2.42,1.16,2.42,1.16,-1.13,-1.12,1.29,1.29,1.26
1850.36,2.47,0.97,2.47,0.97,-0.93,-0.94,1.54,1.54,1.49
1868.86,2.51,0.78,2.51,0.78,-0.74,-0.76,1.77,1.77,1.73
1887.55,2.51,0.54,2.51,0.54,-0.57,-0.58,1.94,1.94,1.97
1906.42,2.56,0.39,2.56,0.39,-0.43,-0.41,2.13,2.13,2.17
1925.49,2.58,0.23,2.58,0.23,-0.31,-0.31,2.27,2.27,2.35
1944.74,2.63,0.15,2.63,0.15,-0.21,-0.21,2.42,2.42,2.48
1964.19,2.66,0.07,2.66,0.07,-0.13,-0.15,2.53,2.53,2.59
1983.83,2.72,0.08,2.72,0.08,-0.07,-0.08,2.65,2.65,2.64
2003.67,2.77,0.06,2.77,0.06,-0.01,-0.00,2.76,2.76,2.71
2023.71,2.82,0.00,2.82,0.00,0.06,0.08,2.88,2.88,2.82
2043.94,2.86,-0.06,2.86,-0.06,0.13,0.15,2.99,2.99,2.92
2064.38,2.91,-0.18,2.91,-0.18,0.23,0.24,3.14,3.14,3.08
2085.03,2.96,-0.33,2.96,-0.33,0.34,0.35,3.30,3.30,3.29
2105.88,3.02,-0.47,3.02,-0.47,0.46,0.46,3.48,3.48,3.49
2126.94,3.05,-0.61,3.05,-0.61,0.60,0.60,3.65,3.65,3.66
2148.20,3.10,-0.75,3.10,-0.75,0.73,0.72,3.82,3.82,3.85
2169.69,3.14,-0.84,3.14,-0.84,0.84,0.82,3.98,3.98,3.98
2191.38,3.19,-0.94,3.19,-0.94,0.92,0.90,4.11,4.11,4.13
2213.30,3.27,-1.01,3.27,-1.01,0.98,0.94,4.25,4.25,4.28
2235.43,3.34,-1.06,3.34,-1.06,1.01,0.98,4.35,4.35,4.40
2257.78,3.45,-1.05,3.45,-1.05,1.02,1.00,4.47,4.47,4.50
2280.36,3.51,-1.02,3.51,-1.02,1.02,1.01,4.53,4.53,4.52
2303.17,3.62,-0.92,3.62,-0.92,1.00,1.00,4.62,4.62,4.54
2326.20,3.73,-0.88,3.73,-0.88,0.97,0.96,4.70,4.70,4.61
2349.46,3.81,-0.89,3.81,-0.89,0.91,0.88,4.72,4.72,4.69
2372.95,3.92,-0.85,3.92,-0.85,0.81,0.78,4.73,4.73,4.77
2396.68,4.05,-0.77,4.05,-0.77,0.68,0.65,4.73,4.73,4.82
2420.65,4.18,-0.66,4.18,-0.66,0.52,0.50,4.70,4.70,4.84
2444.86,4.29,-0.46,4.29,-0.46,0.34,0.32,4.63,4.63,4.75
2469.31,4.40,-0.22,4.40,-0.22,0.16,0.16,4.56,4.56,4.62
2494.00,4.51,0.04,4.51,0.04,-0.00,0.01,4.50,4.50,4.47
2518.94,4.62,0.27,4.62,0.27,-0.13,-0.11,4.49,4.49,4.35
2544.13,4.73,0.47,4.73,0.47,-0.22,-0.19,4.51,4.51,4.26
2569.57,4.81,0.47,4.81,0.47,-0.25,-0.23,4.56,4.56,4.34
2595.27,4.92,0.35,4.92,0.35,-0.25,-0.24,4.67,4.67,4.57
2621.22,4.98,0.19,4.98,0.19,-0.24,-0.24,4.74,4.74,4.78
2647.43,5.07,0.09,5.07,0.09,-0.22,-0.22,4.85,4.85,4.98
2673.90,5.15,-0.02,5.15,-0.02,-0.22,-0.22,4.93,4.93,5.17
2700.64,5.22,0.09,5.22,0.09,-0.26,-0.26,4.96,4.96,5.13
2727.65,5.29,0.32,5.29,0.32,-0.35,-0.37,4.94,4.94,4.97
2754.93,5.39,0.56,5.39,0.56,-0.51,-0.54,4.88,4.88,4.82
2782.48,5.45,0.78,5.45,0.78,-0.72,-0.76,4.73,4.73,4.67
2810.30,5.53,1.03,5.53,1.03,-0.99,-1.02,4.54,4.54,4.50
2838.40,5.60,1.25,5.60,1.25,-1.28,-1.30,4.32,4.32,4.35
2866.79,5.68,1.52,5.68,1.52,-1.58,-1.61,4.10,4.10,4.16
2895.46,5.76,1.79,5.76,1.79,-1.87,-1.87,3.89,3.89,3.97
2924.41,5.83,2.10,5.83,2.10,-2.12,-2.08,3.70,3.70,3.73
2953.65,5.89,2.36,5.89,2.36,-2.32,-2.27,3.57,3.57,3.52
2983.19,5.95,2.60,5.95,2.60,-2.46,-2.43,3.49,3.49,3.35
3013.02,6.02,2.79,6.02,2.79,-2.54,-2.52,3.48,3.48,3.23
3043.15,6.08,2.75,6.08,2.75,-2.56,-2.53,3.52,3.52,3.33
3073.58,6.11,2.63,6.11,2.63,-2.55,-2.53,3.56,3.56,3.48
3104.32,6.14,2.48,6.14,2.48,-2.53,-2.52,3.61,3.61,3.66
3135.36,6.15,2.33,6.15,2.33,-2.52,-2.52,3.63,3.63,3.82
3166.72,6.19,2.25,6.19,2.25,-2.53,-2.54,3.66,3.66,3.94
3198.38,6.19,2.40,6.19,2.40,-2.58,-2.60,3.60,3.60,3.79
3230.37,6.19,2.64,6.19,2.64,-2.69,-2.70,3.50,3.50,3.55
3262.67,6.19,2.84,6.19,2.84,-2.82,-2.83,3.36,3.36,3.35
3295.30,6.19,3.10,6.19,3.10,-2.98,-2.99,3.21,3.21,3.09
3328.25,6.19,3.28,6.19,3.28,-3.13,-3.13,3.05,3.05,2.91
3361.53,6.19,3.38,6.19,3.38,-3.26,-3.25,2.93,2.93,2.81
3395.15,6.19,3.47,6.19,3.47,-3.35,-3.34,2.84,2.84,2.72
3429.10,6.19,3.48,6.19,3.48,-3.42,-3.41,2.77,2.77,2.71
3463.39,6.15,3.41,6.15,3.41,-3.47,-3.49,2.68,2.68,2.74
3498.03,6.15,3.40,6.15,3.40,-3.51,-3.57,2.64,2.64,2.75
3533.01,6.10,3.44,6.10,3.44,-3.58,-3.66,2.52,2.52,2.65
3568.34,6.09,3.58,6.09,3.58,-3.66,-3.76,2.43,2.43,2.51
3604.02,6.05,3.72,6.05,3.72,-3.77,-3.86,2.28,2.28,2.33
3640.06,6.00,3.91,6.00,3.91,-3.90,-3.96,2.10,2.10,2.09
3676.46,5.96,4.09,5.96,4.09,-4.04,-4.05,1.92,1.92,1.87
3713.22,5.90,4.23,5.90,4.23,-4.18,-4.12,1.72,1.72,1.67
3750.36,5.84,4.32,5.84,4.32,-4.30,-4.18,1.54,1.54,1.52
3787.86,5.80,4.40,5.80,4.40,-4.38,-4.23,1.42,1.42,1.40
3825.74,5.73,4.43,5.73,4.43,-4.40,-4.26,1.32,1.32,1.30
3864.00,5.65,4.45,5.65,4.45,-4.39,-4.29,1.26,1.26,1.20
3902.64,5.58,4.45,5.58,4.45,-4.34,-4.30,1.24,1.24,1.13
3941.66,5.50,4.35,5.50,4.35,-4.28,-4.31,1.22,1.22,1.15
3981.08,5.40,4.21,5.40,4.21,-4.24,-4.29,1.16,1.16,1.19
4020.89,5.29,4.06,5.29,4.06,-4.22,-4.26,1.07,1.07,1.23
4061.10,5.14,3.98,5.14,3.98,-4.22,-4.25,0.92,0.92,1.16
4101.71,4.99,4.05,4.99,4.05,-4.22,-4.23,0.77,0.77,0.94
4142.73,4.83,4.14,4.83,4.14,-4.20,-4.19,0.62,0.62,0.69
4184.15,4.65,4.28,4.65,4.28,-4.15,-4.15,0.50,0.50,0.37
4226.00,4.43,4.31,4.43,4.31,-4.05,-4.03,0.38,0.38,0.12
4268.26,4.24,4.28,4.24,4.28,-3.91,-3.89,0.33,0.33,-0.04
4310.94,4.00,3.88,4.00,3.88,-3.72,-3.69,0.28,0.28,0.12
4354.05,3.76,3.50,3.76,3.50,-3.49,-3.47,0.27,0.27,0.26
4397.59,3.54,3.06,3.54,3.06,-3.24,-3.24,0.30,0.30,0.48
4441.56,3.34,2.75,3.34,2.75,-2.99,-3.00,0.34,0.34,0.59
4485.98,3.15,2.61,3.15,2.61,-2.77,-2.83,0.38,0.38,0.54
4530.84,2.97,2.51,2.97,2.51,-2.60,-2.69,0.37,0.37,0.45
4576.15,2.85,2.52,2.85,2.52,-2.49,-2.58,0.35,0.35,0.33
4621.91,2.79,2.53,2.79,2.53,-2.45,-2.49,0.34,0.34,0.26
4668.13,2.80,2.57,2.80,2.57,-2.45,-2.47,0.35,0.35,0.22
4714.81,2.92,2.59,2.92,2.59,-2.50,-2.49,0.42,0.42,0.33
4761.96,3.07,2.61,3.07,2.61,-2.59,-2.63,0.48,0.48,0.46
4809.58,3.32,2.68,3.32,2.68,-2.73,-2.81,0.59,0.59,0.63
4857.67,3.61,2.81,3.61,2.81,-2.92,-3.03,0.68,0.68,0.80
4906.25,3.96,3.02,3.96,3.02,-3.18,-3.25,0.78,0.78,0.94
4955.31,4.34,3.32,4.34,3.32,-3.48,-3.52,0.86,0.86,1.01
5004.87,4.74,3.75,4.74,3.75,-3.82,-3.80,0.92,0.92,0.99
5054.91,5.13,4.22,5.13,4.22,-4.18,-4.15,0.95,0.95,0.91
5105.46,5.50,4.70,5.50,4.70,-4.54,-4.53,0.96,0.96,0.79
5156.52,5.85,5.08,5.85,5.08,-4.90,-4.87,0.95,0.95,0.77
5208.08,6.12,5.28,6.12,5.28,-5.23,-5.19,0.89,0.89,0.84
5260.16,6.35,5.42,6.35,5.42,-5.50,-5.43,0.84,0.84,0.93
5312.77,6.51,5.59,6.51,5.59,-5.71,-5.64,0.80,0.80,0.92
5365.89,6.62,5.78,6.62,5.78,-5.83,-5.75,0.79,0.79,0.84
5419.55,6.64,5.93,6.64,5.93,-5.87,-5.83,0.77,0.77,0.71
5473.75,6.57,5.95,6.57,5.95,-5.83,-5.80,0.74,0.74,0.62
5528.49,6.43,5.83,6.43,5.83,-5.72,-5.73,0.71,0.71,0.60
5583.77,6.24,5.56,6.24,5.56,-5.53,-5.50,0.71,0.71,0.68
5639.61,6.00,5.24,6.00,5.24,-5.27,-5.23,0.73,0.73,0.75
5696.00,5.69,4.85,5.69,4.85,-4.92,-4.84,0.77,0.77,0.84
5752.96,5.33,4.41,5.33,4.41,-4.48,-4.43,0.85,0.85,0.92
5810.49,4.89,3.92,4.89,3.92,-3.96,-3.90,0.93,0.93,0.97
5868.60,4.40,3.43,4.40,3.43,-3.36,-3.35,1.04,1.04,0.97
5927.28,3.86,2.82,3.86,2.82,-2.70,-2.68,1.15,1.15,1.04
5986.56,3.26,2.07,3.26,2.07,-1.99,-1.99,1.27,1.27,1.19
6046.42,2.61,1.24,2.61,1.24,-1.22,-1.19,1.39,1.39,1.36
6106.89,1.92,0.37,1.92,0.37,-0.40,-0.37,1.52,1.52,1.55
6167.96,1.22,-0.52,1.22,-0.52,0.48,0.52,1.70,1.70,1.74
6229.64,0.49,-1.41,0.49,-1.41,1.40,1.42,1.89,1.89,1.90
6291.93,-0.23,-2.24,-0.23,-2.24,2.33,2.25,2.10,2.10,2.01
6354.85,-0.93,-3.12,-0.93,-3.12,3.22,3.05,2.29,2.29,2.19
6418.40,-1.61,-4.00,-1.61,-4.00,4.04,3.94,2.43,2.43,2.39
6482.58,-2.26,-4.86,-2.26,-4.86,4.78,4.84,2.52,2.52,2.59
6547.41,-2.86,-5.68,-2.86,-5.68,5.44,5.46,2.57,2.58,2.82
6612.88,-3.38,-6.33,-3.38,-6.33,6.03,6.04,2.65,2.65,2.95
6679.01,-3.83,-6.75,-3.83,-6.74,6.54,6.45,2.71,2.71,2.92
6745.80,-4.22,-7.06,-4.22,-7.06,6.94,6.84,2.72,2.73,2.84
6813.26,-4.53,-7.40,-4.52,-7.39,7.22,7.13,2.69,2.70,2.87
6881.39,-4.77,-7.73,-4.75,-7.71,7.38,7.40,2.61,2.63,2.96
6950.21,-4.93,-7.91,-4.90,-7.88,7.44,7.49,2.51,2.54,2.98
7019.71,-5.03,-7.79,-4.98,-7.75,7.43,7.56,2.40,2.45,2.76
7089.91,-5.07,-7.60,-4.98,-7.53,7.37,7.35,2.30,2.39,2.53
7160.81,-5.05,-7.32,-4.91,-7.23,7.28,7.12,2.23,2.37,2.27
7232.41,-5.00,-7.06,-4.78,-6.96,7.15,7.03,2.15,2.37,2.06
7304.74,-4.91,-6.93,-4.59,-6.82,7.00,6.96,2.09,2.41,2.02
7377.79,-4.82,-6.92,-4.39,-6.78,6.85,6.87,2.03,2.46,2.10
7451.56,-4.71,-6.82,-4.19,-6.70,6.73,6.79,2.02,2.53,2.10
7526.08,-4.60,-6.62,-4.05,-6.63,6.65,6.69,2.05,2.60,2.02
7601.34,-4.50,-6.39,-3.99,-6.61,6.64,6.58,2.14,2.65,1.89
7677.35,-4.41,-6.31,-4.01,-6.66,6.66,6.64,2.25,2.65,1.90
7754.13,-4.32,-6.25,-4.08,-6.71,6.69,6.70,2.36,2.60,1.93
7831.67,-4.26,-6.25,-4.19,-6.76,6.72,6.73,2.46,2.53,1.99
7909.98,-4.21,-6.23,-4.33,-6.79,6.76,6.76,2.55,2.43,2.02
7989.08,-4.19,-6.15,-4.48,-6.82,6.81,6.82,2.62,2.33,1.96
8068.98,-4.26,-6.14,-4.64,-6.85,6.85,6.89,2.59,2.21,1.88
8149.67,-4.37,-6.16,-4.81,-6.89,6.90,6.91,2.53,2.09,1.79
8231.16,-4.53,-6.27,-4.99,-6.93,6.94,6.94,2.41,1.95,1.73
8313.47,-4.77,-6.53,-5.17,-6.98,6.99,6.99,2.22,1.82,1.76
8396.61,-5.11,-7.10,-5.36,-7.04,7.04,7.05,1.93,1.68,1.99
8480.57,-5.56,-7.74,-5.56,-7.10,7.10,7.11,1.54,1.55,2.17
8565.38,-6.09,-8.47,-5.75,-7.17,7.17,7.17,1.08,1.42,2.38
8651.03,-6.75,-9.38,-5.95,-7.23,7.24,7.30,0.49,1.29,2.63
8737.54,-7.47,-10.31,-6.15,-7.30,7.31,7.43,-0.17,1.16,2.84
8824.92,-8.23,-11.35,-6.34,-7.37,7.37,7.43,-0.86,1.03,3.12
8913.17,-8.99,-12.39,-6.53,-7.44,7.44,7.43,-1.55,0.91,3.40
9002.30,-9.70,-13.37,-6.72,-7.50,7.50,7.42,-2.20,0.78,3.67
9092.32,-10.33,-14.21,-6.90,-7.56,7.56,7.42,-2.78,0.65,3.88
9183.25,-10.81,-14.83,-7.08,-7.61,7.60,7.55,-3.21,0.52,4.02
9275.08,-11.18,-15.21,-7.26,-7.64,7.63,7.67,-3.55,0.38,4.03
9367.83,-11.38,-15.31,-7.42,-7.67,7.66,7.70,-3.72,0.24,3.93
