frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
468.71,-0.24,1.49,-0.26,1.46,-1.46,-1.43,-1.71,-1.73,-1.73
473.40,-0.29,1.36,-0.28,1.38,-1.38,-1.38,-1.68,-1.66,-1.66
478.13,-0.29,1.30,-0.30,1.30,-1.30,-1.33,-1.60,-1.60,-1.59
482.91,-0.32,1.22,-0.32,1.22,-1.23,-1.29,-1.55,-1.55,-1.54
487.74,-0.33,1.17,-0.34,1.16,-1.15,-1.25,-1.49,-1.49,-1.50
492.62,-0.37,1.08,-0.36,1.09,-1.08,-1.22,-1.46,-1.45,-1.46
497.55,-0.37,1.04,-0.39,1.03,-1.02,-1.19,-1.39,-1.41,-1.41
502.52,-0.42,0.95,-0.41,0.97,-0.97,-1.17,-1.39,-1.38,-1.37
507.55,-0.42,0.93,-0.42,0.92,-0.93,-1.15,-1.35,-1.35,-1.35
512.62,-0.43,0.89,-0.44,0.89,-0.90,-1.13,-1.33,-1.34,-1.33
517.75,-0.44,0.87,-0.45,0.88,-0.89,-1.12,-1.33,-1.33,-1.31
522.93,-0.46,0.87,-0.46,0.87,-0.89,-1.10,-1.35,-1.35,-1.33
528.16,-0.46,0.90,-0.46,0.89,-0.91,-1.10,-1.38,-1.38,-1.36
533.44,-0.46,0.93,-0.47,0.93,-0.95,-1.10,-1.41,-1.42,-1.40
538.77,-0.46,0.99,-0.46,0.99,-1.00,-1.10,-1.46,-1.46,-1.45
544.16,-0.46,1.06,-0.46,1.06,-1.06,-1.10,-1.52,-1.52,-1.52
549.60,-0.46,1.14,-0.46,1.13,-1.12,-1.11,-1.59,-1.59,-1.60
555.10,-0.46,1.19,-0.46,1.19,-1.18,-1.13,-1.65,-1.65,-1.66
560.65,-0.46,1.24,-0.46,1.25,-1.24,-1.15,-1.70,-1.70,-1.70
566.25,-0.46,1.28,-0.46,1.28,-1.28,-1.16,-1.74,-1.74,-1.74
571.92,-0.46,1.33,-0.48,1.31,-1.30,-1.18,-1.77,-1.78,-1.79
577.64,-0.50,1.30,-0.49,1.32,-1.31,-1.20,-1.81,-1.80,-1.81
583.41,-0.50,1.31,-0.50,1.31,-1.29,-1.20,-1.80,-1.79,-1.81
589.25,-0.50,1.28,-0.51,1.26,-1.26,-1.19,-1.76,-1.77,-1.78
595.14,-0.51,1.21,-0.52,1.20,-1.20,-1.16,-1.71,-1.71,-1.72
601.09,-0.53,1.10,-0.52,1.12,-1.12,-1.11,-1.65,-1.63,-1.64
607.10,-0.50,1.03,-0.51,1.02,-1.02,-1.02,-1.52,-1.53,-1.53
613.17,-0.50,0.92,-0.51,0.91,-0.90,-0.92,-1.40,-1.41,-1.42
619.30,-0.50,0.78,-0.50,0.78,-0.77,-0.79,-1.27,-1.27,-1.29
625.50,-0.50,0.63,-0.50,0.64,-0.63,-0.64,-1.13,-1.13,-1.13
631.75,-0.50,0.49,-0.50,0.49,-0.48,-0.49,-0.98,-0.98,-0.99
638.07,-0.50,0.34,-0.50,0.34,-0.34,-0.34,-0.84,-0.84,-0.84
644.45,-0.50,0.21,-0.50,0.20,-0.21,-0.21,-0.71,-0.71,-0.72
650.89,-0.50,0.07,-0.50,0.08,-0.09,-0.09,-0.59,-0.59,-0.57
657.40,-0.50,-0.03,-0.51,-0.03,-0.00,-0.00,-0.51,-0.51,-0.47
663.98,-0.50,-0.10,-0.50,-0.10,0.06,0.07,-0.44,-0.45,-0.40
670.62,-0.50,-0.14,-0.50,-0.13,0.09,0.09,-0.41,-0.40,-0.37
677.32,-0.48,-0.12,-0.48,-0.12,0.10,0.10,-0.38,-0.38,-0.36
684.10,-0.46,-0.07,-0.47,-0.08,0.09,0.07,-0.38,-0.39,-0.39
690.94,-0.46,-0.04,-0.46,-0.03,0.05,0.04,-0.41,-0.41,-0.43
697.85,-0.46,0.02,-0.46,0.02,0.01,-0.01,-0.46,-0.46,-0.49
704.83,-0.46,0.06,-0.46,0.06,-0.05,-0.06,-0.51,-0.51,-0.52
711.87,-0.46,0.11,-0.47,0.10,-0.10,-0.10,-0.57,-0.57,-0.57
718.99,-0.46,0.14,-0.46,0.15,-0.15,-0.15,-0.62,-0.62,-0.61
726.18,-0.46,0.18,-0.45,0.20,-0.20,-0.19,-0.66,-0.65,-0.64
733.44,-0.43,0.25,-0.44,0.24,-0.23,-0.23,-0.67,-0.67,-0.68
740.78,-0.42,0.29,-0.43,0.28,-0.26,-0.25,-0.68,-0.69,-0.71
748.19,-0.42,0.29,-0.43,0.29,-0.28,-0.28,-0.71,-0.71,-0.72
755.67,-0.42,0.29,-0.42,0.30,-0.29,-0.29,-0.72,-0.71,-0.71
763.23,-0.42,0.29,-0.41,0.30,-0.30,-0.29,-0.72,-0.70,-0.71
770.86,-0.37,0.32,-0.39,0.30,-0.29,-0.29,-0.66,-0.68,-0.69
778.57,-0.37,0.28,-0.38,0.28,-0.28,-0.29,-0.65,-0.66,-0.66
786.35,-0.37,0.25,-0.37,0.26,-0.26,-0.28,-0.63,-0.63,-0.62
794.22,-0.37,0.22,-0.36,0.23,-0.24,-0.26,-0.61,-0.60,-0.59
802.16,-0.34,0.22,-0.35,0.21,-0.22,-0.24,-0.56,-0.57,-0.57
810.18,-0.33,0.20,-0.34,0.19,-0.20,-0.22,-0.53,-0.54,-0.53
818.28,-0.33,0.17,-0.33,0.18,-0.18,-0.20,-0.52,-0.51,-0.50
826.46,-0.33,0.15,-0.32,0.16,-0.17,-0.17,-0.50,-0.48,-0.48
834.73,-0.29,0.16,-0.31,0.15,-0.15,-0.14,-0.44,-0.46,-0.46
843.08,-0.29,0.13,-0.30,0.13,-0.13,-0.11,-0.42,-0.42,-0.42
851.51,-0.29,0.10,-0.28,0.11,-0.10,-0.07,-0.39,-0.38,-0.39
860.02,-0.27,0.08,-0.27,0.08,-0.06,-0.03,-0.34,-0.33,-0.35
868.62,-0.24,0.05,-0.26,0.04,-0.02,0.01,-0.26,-0.27,-0.30
877.31,-0.24,-0.01,-0.24,-0.00,0.04,0.05,-0.21,-0.20,-0.23
886.08,-0.22,-0.06,-0.22,-0.07,0.09,0.10,-0.13,-0.13,-0.16
894.94,-0.20,-0.13,-0.21,-0.14,0.14,0.14,-0.06,-0.07,-0.08
903.89,-0.20,-0.21,-0.19,-0.19,0.18,0.16,-0.02,-0.01,0.01
912.93,-0.17,-0.23,-0.18,-0.24,0.20,0.18,0.03,0.02,0.06
922.06,-0.16,-0.23,-0.17,-0.24,0.19,0.16,0.03,0.02,0.07
931.28,-0.16,-0.22,-0.15,-0.20,0.15,0.14,-0.01,0.01,0.05
940.59,-0.11,-0.12,-0.13,-0.13,0.09,0.07,-0.02,-0.04,0.01
950.00,-0.11,-0.04,-0.11,-0.03,0.00,-0.01,-0.11,-0.11,-0.07
959.50,-0.09,0.09,-0.09,0.10,-0.10,-0.11,-0.20,-0.19,-0.19
969.09,-0.07,0.24,-0.08,0.23,-0.21,-0.21,-0.28,-0.29,-0.32
978.78,-0.06,0.34,-0.06,0.34,-0.30,-0.29,-0.36,-0.36,-0.40
988.57,-0.03,0.43,-0.03,0.42,-0.37,-0.37,-0.41,-0.41,-0.46
998.46,-0.00,0.47,-0.01,0.47,-0.42,-0.41,-0.42,-0.43,-0.48
1008.44,0.02,0.48,0.02,0.48,-0.44,-0.44,-0.42,-0.41,-0.46
1018.53,0.06,0.47,0.05,0.46,-0.43,-0.43,-0.37,-0.38,-0.41
1028.71,0.07,0.40,0.07,0.40,-0.41,-0.42,-0.34,-0.33,-0.33
1039.00,0.10,0.34,0.10,0.34,-0.38,-0.40,-0.28,-0.28,-0.25
1049.39,0.12,0.29,0.12,0.29,-0.35,-0.37,-0.23,-0.23,-0.17
1059.88,0.15,0.26,0.15,0.27,-0.32,-0.34,-0.17,-0.17,-0.11
1070.48,0.18,0.26,0.17,0.26,-0.30,-0.31,-0.13,-0.13,-0.09
1081.19,0.21,0.28,0.21,0.28,-0.29,-0.28,-0.09,-0.08,-0.08
1092.00,0.24,0.30,0.24,0.30,-0.28,-0.25,-0.04,-0.04,-0.06
1102.92,0.28,0.32,0.27,0.31,-0.26,-0.22,0.01,0.01,-0.04
1113.95,0.30,0.28,0.30,0.28,-0.23,-0.19,0.06,0.06,0.01
1125.09,0.33,0.24,0.33,0.24,-0.19,-0.17,0.14,0.14,0.09
1136.34,0.36,0.17,0.36,0.17,-0.14,-0.14,0.22,0.22,0.19
1147.70,0.42,0.10,0.40,0.08,-0.09,-0.12,0.33,0.32,0.32
1159.18,0.45,0.00,0.45,0.01,-0.04,-0.10,0.41,0.41,0.44
1170.77,0.50,-0.07,0.50,-0.05,-0.01,-0.08,0.49,0.49,0.57
1182.48,0.56,-0.07,0.55,-0.08,0.00,-0.06,0.56,0.55,0.63
1194.30,0.60,-0.07,0.60,-0.06,-0.00,-0.04,0.59,0.60,0.66
1206.25,0.66,-0.01,0.66,-0.01,-0.01,-0.01,0.64,0.64,0.67
1218.31,0.72,0.06,0.71,0.05,-0.02,0.02,0.69,0.69,0.66
1230.49,0.77,0.10,0.77,0.10,-0.02,0.05,0.75,0.75,0.67
1242.80,0.83,0.11,0.83,0.10,0.01,0.08,0.83,0.83,0.71
1255.22,0.90,0.07,0.89,0.06,0.05,0.11,0.95,0.94,0.83
1267.78,0.95,-0.04,0.96,-0.04,0.11,0.13,1.06,1.06,0.99
1280.45,1.04,-0.16,1.03,-0.16,0.17,0.15,1.20,1.20,1.19
1293.26,1.10,-0.28,1.10,-0.26,0.20,0.13,1.30,1.30,1.37
1306.19,1.20,-0.30,1.19,-0.30,0.19,0.11,1.39,1.38,1.50
1319.25,1.26,-0.28,1.26,-0.27,0.13,0.03,1.39,1.39,1.54
1332.45,1.36,-0.14,1.35,-0.14,0.00,-0.06,1.36,1.35,1.49
1345.77,1.42,0.06,1.43,0.08,-0.17,-0.23,1.24,1.26,1.36
1359.23,1.53,0.38,1.51,0.37,-0.39,-0.39,1.14,1.12,1.15
1372.82,1.60,0.68,1.60,0.67,-0.62,-0.59,0.98,0.98,0.92
1386.55,1.69,0.94,1.69,0.94,-0.83,-0.79,0.85,0.86,0.74
1400.41,1.79,1.14,1.78,1.13,-1.01,-0.95,0.77,0.77,0.65
1414.42,1.88,1.26,1.88,1.25,-1.14,-1.10,0.74,0.74,0.62
1428.56,1.98,1.28,1.97,1.28,-1.21,-1.17,0.77,0.77,0.69
1442.85,2.08,1.24,2.08,1.24,-1.22,-1.22,0.86,0.86,0.84
1457.28,2.18,1.15,2.18,1.15,-1.18,-1.17,1.00,1.01,1.03
1471.85,2.31,1.05,2.30,1.05,-1.10,-1.12,1.21,1.20,1.26
1486.57,2.43,0.94,2.43,0.96,-1.00,-1.01,1.43,1.43,1.48
1501.43,2.56,0.87,2.56,0.87,-0.89,-0.90,1.66,1.67,1.69
1516.45,2.71,0.82,2.69,0.80,-0.79,-0.79,1.92,1.90,1.89
1531.61,2.81,0.71,2.82,0.71,-0.70,-0.68,2.11,2.12,2.10
1546.93,2.95,0.63,2.94,0.63,-0.63,-0.61,2.32,2.32,2.31
1562.40,3.07,0.56,3.07,0.56,-0.57,-0.55,2.49,2.50,2.51
1578.02,3.20,0.52,3.20,0.52,-0.54,-0.54,2.66,2.66,2.68
1593.80,3.35,0.50,3.33,0.50,-0.53,-0.53,2.82,2.80,2.84
1609.74,3.46,0.50,3.47,0.51,-0.55,-0.56,2.91,2.92,2.96
1625.84,3.60,0.55,3.60,0.56,-0.59,-0.60,3.01,3.01,3.05
1642.10,3.75,0.65,3.73,0.63,-0.64,-0.66,3.10,3.09,3.10
1658.52,3.86,0.71,3.87,0.72,-0.72,-0.72,3.14,3.15,3.14
1675.10,4.00,0.82,4.00,0.82,-0.80,-0.79,3.20,3.20,3.18
1691.85,4.14,0.91,4.13,0.90,-0.87,-0.86,3.26,3.26,3.23
1708.77,4.28,0.97,4.27,0.97,-0.95,-0.93,3.33,3.33,3.30
1725.86,4.41,1.02,4.41,1.02,-1.01,-0.99,3.40,3.40,3.38
1743.12,4.55,1.06,4.55,1.06,-1.05,-1.05,3.49,3.49,3.49
1760.55,4.69,1.09,4.69,1.09,-1.09,-1.09,3.60,3.60,3.60
1778.15,4.83,1.10,4.82,1.10,-1.11,-1.12,3.72,3.71,3.72
1795.94,4.97,1.12,4.96,1.11,-1.12,-1.13,3.85,3.84,3.85
1813.90,5.08,1.10,5.09,1.11,-1.12,-1.12,3.96,3.98,3.98
1832.03,5.23,1.12,5.22,1.11,-1.10,-1.10,4.12,4.12,4.11
1850.36,5.36,1.10,5.35,1.10,-1.08,-1.07,4.27,4.27,4.25
1868.86,5.48,1.08,5.48,1.07,-1.06,-1.05,4.42,4.42,4.40
1887.55,5.60,1.03,5.60,1.03,-1.02,-1.02,4.57,4.57,4.57
1906.42,5.72,0.98,5.72,0.99,-0.99,-1.00,4.73,4.73,4.73
1925.49,5.83,0.94,5.83,0.94,-0.96,-0.99,4.87,4.87,4.89
1944.74,5.95,0.92,5.94,0.91,-0.94,-0.97,5.01,5.00,5.03
1964.19,6.04,0.88,6.04,0.89,-0.92,-0.96,5.12,5.12,5.16
1983.83,6.14,0.87,6.14,0.87,-0.91,-0.94,5.23,5.23,5.26
2003.67,6.23,0.87,6.22,0.87,-0.90,-0.92,5.33,5.32,5.36
2023.71,6.30,0.88,6.30,0.88,-0.88,-0.89,5.41,5.41,5.42
2043.94,6.36,0.87,6.36,0.87,-0.85,-0.83,5.51,5.51,5.48
2064.38,6.41,0.83,6.41,0.84,-0.78,-0.75,5.63,5.63,5.57
2085.03,6.46,0.77,6.46,0.77,-0.68,-0.65,5.77,5.77,5.69
2105.88,6.51,0.66,6.50,0.64,-0.56,-0.54,5.95,5.94,5.85
2126.94,6.54,0.46,6.54,0.46,-0.41,-0.40,6.13,6.13,6.07
2148.20,6.57,0.24,6.57,0.25,-0.25,-0.26,6.32,6.32,6.33
2169.69,6.60,0.03,6.60,0.04,-0.09,-0.13,6.50,6.51,6.57
2191.38,6.65,-0.13,6.64,-0.14,0.04,-0.00,6.69,6.68,6.78
2213.30,6.68,-0.27,6.68,-0.26,0.15,0.10,6.83,6.83,6.94
2235.43,6.71,-0.33,6.71,-0.32,0.23,0.20,6.94,6.94,7.04
2257.78,6.73,-0.34,6.73,-0.34,0.29,0.27,7.01,7.01,7.07
2280.36,6.73,-0.33,6.73,-0.32,0.33,0.34,7.05,7.06,7.05
2303.17,6.73,-0.30,6.72,-0.31,0.37,0.39,7.09,7.08,7.03
2326.20,6.69,-0.34,6.69,-0.35,0.43,0.46,7.11,7.11,7.03
2349.46,6.63,-0.44,6.63,-0.44,0.52,0.55,7.15,7.15,7.07
2372.95,6.58,-0.59,6.57,-0.59,0.65,0.67,7.23,7.22,7.16
2396.68,6.49,-0.80,6.50,-0.80,0.83,0.84,7.32,7.33,7.29
2420.65,6.43,-1.03,6.42,-1.04,1.05,1.04,7.48,7.47,7.46
2444.86,6.33,-1.32,6.33,-1.32,1.30,1.30,7.63,7.64,7.65
2469.31,6.26,-1.61,6.26,-1.60,1.58,1.57,7.84,7.84,7.86
2494.00,6.19,-1.89,6.19,-1.88,1.87,1.88,8.06,8.06,8.08
2518.94,6.15,-2.13,6.14,-2.14,2.16,2.16,8.30,8.30,8.28
2544.13,6.10,-2.40,6.09,-2.41,2.43,2.43,8.52,8.52,8.49
2569.57,6.05,-2.67,6.04,-2.67,2.67,2.65,8.72,8.71,8.72
2595.27,5.99,-2.92,5.99,-2.91,2.87,2.83,8.86,8.86,8.91
2621.22,5.93,-3.11,5.93,-3.11,3.03,2.98,8.96,8.96,9.04
2647.43,5.88,-3.24,5.87,-3.24,3.15,3.09,9.03,9.02,9.11
2673.90,5.81,-3.31,5.81,-3.30,3.23,3.18,9.04,9.04,9.12
2700.64,5.75,-3.32,5.75,-3.32,3.29,3.26,9.03,9.03,9.07
2727.65,5.69,-3.31,5.69,-3.30,3.33,3.34,9.01,9.01,8.99
2754.93,5.63,-3.29,5.63,-3.30,3.37,3.41,8.99,8.99,8.92
2782.48,5.57,-3.31,5.57,-3.32,3.42,3.50,8.99,8.99,8.88
2810.30,5.51,-3.39,5.51,-3.39,3.50,3.58,9.01,9.01,8.90
2838.40,5.45,-3.51,5.45,-3.52,3.60,3.66,9.05,9.06,8.95
2866.79,5.41,-3.67,5.40,-3.68,3.71,3.74,9.12,9.12,9.08
2895.46,5.37,-3.84,5.36,-3.84,3.82,3.81,9.19,9.18,9.21
2924.41,5.32,-3.99,5.33,-3.98,3.91,3.85,9.22,9.24,9.31
2953.65,5.30,-4.06,5.30,-4.05,3.94,3.86,9.24,9.25,9.35
2983.19,5.30,-4.03,5.28,-4.04,3.92,3.84,9.22,9.20,9.33
3013.02,5.26,-3.96,5.26,-3.95,3.83,3.77,9.09,9.10,9.22
3043.15,5.24,-3.79,5.24,-3.78,3.68,3.66,8.92,8.92,9.02
3073.58,5.22,-3.55,5.21,-3.55,3.50,3.52,8.72,8.71,8.77
3104.32,5.18,-3.30,5.19,-3.29,3.31,3.36,8.49,8.50,8.48
3135.36,5.16,-3.04,5.15,-3.06,3.15,3.21,8.31,8.30,8.20
3166.72,5.07,-2.91,5.07,-2.91,3.04,3.09,8.11,8.11,7.97
3198.38,4.96,-2.85,4.95,-2.85,3.00,3.04,7.96,7.95,7.81
3230.37,4.77,-2.91,4.78,-2.91,3.03,3.05,7.80,7.81,7.68
3262.67,4.52,-3.11,4.53,-3.09,3.14,3.15,7.66,7.67,7.62
3295.30,4.17,-3.45,4.17,-3.44,3.32,3.33,7.48,7.49,7.61
3328.25,3.65,-3.99,3.64,-4.00,3.55,3.57,7.19,7.18,7.64
3361.53,2.86,-4.82,2.86,-4.82,3.81,3.85,6.66,6.67,7.68
3395.15,1.79,-5.96,1.75,-5.99,4.11,4.14,5.90,5.87,7.74
3429.10,0.34,-7.49,0.27,-7.55,4.43,4.44,4.77,4.71,7.83
3463.39,-1.53,-9.42,-1.59,-9.49,4.73,4.71,3.20,3.14,7.89
3498.03,-3.58,-11.52,-3.60,-11.54,4.99,4.96,1.41,1.39,7.94
3533.01,-5.65,-13.60,-5.60,-13.54,5.19,5.15,-0.46,-0.41,7.94
3568.34,-7.02,-14.91,-7.08,-14.96,5.32,5.30,-1.70,-1.76,7.89
3604.02,-8.12,-15.90,-7.80,-15.58,5.38,5.35,-2.75,-2.42,7.78
3640.06,-7.62,-15.27,-7.66,-15.30,5.36,5.33,-2.27,-2.30,7.64
3676.46,-6.83,-14.32,-6.87,-14.35,5.26,5.23,-1.57,-1.61,7.49
3713.22,-5.61,-12.94,-5.65,-12.98,5.09,5.07,-0.52,-0.55,7.33
3750.36,-4.41,-11.62,-4.47,-11.69,4.87,4.85,0.45,0.39,7.21
3787.86,-3.29,-10.43,-3.34,-10.48,4.60,4.61,1.30,1.26,7.13
3825.74,-2.33,-9.43,-2.32,-9.42,4.34,4.34,2.01,2.02,7.10
3864.00,-1.31,-8.39,-1.29,-8.37,4.07,4.07,2.76,2.78,7.08
3902.64,-0.25,-7.33,-0.21,-7.27,3.81,3.78,3.56,3.61,7.07
3941.66,0.98,-6.07,0.97,-6.07,3.52,3.48,4.50,4.49,7.04
3981.08,2.16,-4.85,2.17,-4.84,3.18,3.15,5.34,5.35,7.01
4020.89,3.31,-3.65,3.28,-3.69,2.80,2.78,6.11,6.08,6.96
4061.10,4.24,-2.67,4.20,-2.70,2.38,2.36,6.62,6.59,6.90
4101.71,4.95,-1.90,4.94,-1.90,1.91,1.89,6.86,6.86,6.85
4142.73,5.51,-1.26,5.51,-1.26,1.39,1.36,6.90,6.90,6.77
4184.15,5.97,-0.71,5.97,-0.71,0.82,0.80,6.79,6.80,6.68
4226.00,6.38,-0.20,6.39,-0.18,0.21,0.20,6.59,6.60,6.57
4268.26,6.81,0.37,6.80,0.37,-0.43,-0.42,6.38,6.37,6.44
4310.94,7.22,0.95,7.23,0.97,-1.08,-1.04,6.14,6.15,6.27
4354.05,7.67,1.59,7.67,1.60,-1.70,-1.65,5.97,5.98,6.07
4397.59,8.13,2.25,8.12,2.24,-2.26,-2.22,5.87,5.86,5.88
4441.56,8.54,2.84,8.55,2.84,-2.78,-2.76,5.75,5.76,5.70
4485.98,8.93,3.36,8.92,3.35,-3.25,-3.20,5.67,5.67,5.57
4530.84,9.25,3.75,9.23,3.74,-3.64,-3.61,5.60,5.59,5.49
4576.15,9.46,4.01,9.47,4.02,-3.93,-3.88,5.52,5.54,5.45
4621.91,9.62,4.19,9.61,4.18,-4.12,-4.09,5.50,5.49,5.43
4668.13,9.66,4.24,9.64,4.22,-4.20,-4.15,5.46,5.44,5.41
4714.81,9.55,4.16,9.56,4.18,-4.18,-4.15,5.37,5.38,5.38
4761.96,9.39,4.06,9.38,4.06,-4.08,-4.03,5.31,5.31,5.33
4809.58,9.14,3.90,9.14,3.89,-3.91,-3.86,5.23,5.23,5.24
4857.67,8.83,3.68,8.83,3.69,-3.68,-3.64,5.14,5.15,5.14
4906.25,8.48,3.44,8.47,3.43,-3.43,-3.40,5.05,5.04,5.04
4955.31,8.07,3.14,8.07,3.14,-3.15,-3.13,4.92,4.92,4.93
5004.87,7.64,2.83,7.64,2.83,-2.86,-2.86,4.78,4.78,4.81
5054.91,7.20,2.51,7.20,2.52,-2.56,-2.57,4.64,4.64,4.68
5105.46,6.76,2.23,6.76,2.23,-2.26,-2.27,4.50,4.50,4.53
5156.52,6.33,1.95,6.33,1.95,-1.96,-1.97,4.37,4.37,4.38
5208.08,5.92,1.67,5.92,1.68,-1.67,-1.66,4.25,4.25,4.24
5260.16,5.53,1.42,5.53,1.41,-1.39,-1.38,4.14,4.14,4.11
5312.77,5.18,1.16,5.16,1.14,-1.13,-1.11,4.05,4.04,4.02
5365.89,4.83,0.88,4.83,0.88,-0.89,-0.88,3.94,3.94,3.95
5419.55,4.53,0.62,4.53,0.63,-0.66,-0.66,3.86,3.87,3.90
5473.75,4.28,0.41,4.27,0.41,-0.46,-0.48,3.82,3.81,3.87
5528.49,4.05,0.22,4.05,0.22,-0.27,-0.31,3.77,3.78,3.83
5583.77,3.84,0.07,3.83,0.07,-0.10,-0.14,3.74,3.73,3.76
5639.61,3.61,-0.07,3.60,-0.08,0.08,0.04,3.68,3.68,3.67
5696.00,3.35,-0.22,3.35,-0.22,0.26,0.24,3.60,3.60,3.57
5752.96,3.07,-0.38,3.06,-0.39,0.45,0.45,3.51,3.50,3.45
5810.49,2.74,-0.58,2.72,-0.60,0.66,0.68,3.39,3.38,3.31
5868.60,2.36,-0.83,2.35,-0.84,0.89,0.92,3.25,3.24,3.19
5927.28,1.94,-1.13,1.94,-1.13,1.15,1.18,3.09,3.09,3.07
5986.56,1.51,-1.43,1.51,-1.44,1.42,1.44,2.93,2.94,2.94
6046.42,1.08,-1.75,1.09,-1.75,1.72,1.72,2.79,2.80,2.82
6106.89,0.64,-2.06,0.68,-2.04,2.02,2.01,2.65,2.69,2.70
6167.96,0.23,-2.35,0.28,-2.33,2.32,2.30,2.55,2.60,2.58
6229.64,-0.18,-2.65,-0.11,-2.61,2.62,2.60,2.44,2.51,2.46
6291.93,-0.62,-2.96,-0.49,-2.88,2.91,2.88,2.29,2.42,2.34
6354.85,-1.07,-3.28,-0.87,-3.16,3.18,3.17,2.11,2.31,2.21
6418.40,-1.53,-3.61,-1.24,-3.43,3.44,3.42,1.90,2.20,2.08
6482.58,-2.01,-3.97,-1.58,-3.68,3.66,3.66,1.65,2.09,1.95
6547.41,-2.48,-4.31,-1.86,-3.89,3.86,3.85,1.37,2.00,1.83
6612.88,-2.92,-4.63,-2.07,-4.05,4.01,4.02,1.09,1.94,1.71
6679.01,-3.33,-4.93,-2.20,-4.16,4.12,4.11,0.79,1.92,1.60
6745.80,-3.72,-5.24,-2.25,-4.22,4.19,4.18,0.46,1.93,1.51
6813.26,-4.08,-5.53,-2.23,-4.23,4.20,4.18,0.12,1.97,1.45
6881.39,-4.40,-5.79,-2.15,-4.20,4.18,4.17,-0.22,2.03,1.39
6950.21,-4.68,-6.03,-2.03,-4.14,4.13,4.12,-0.55,2.10,1.34
7019.71,-4.94,-6.23,-1.90,-4.07,4.06,4.06,-0.88,2.17,1.29
7089.91,-5.11,-6.33,-1.76,-3.99,4.00,4.00,-1.12,2.23,1.22
7160.81,-5.18,-6.32,-1.64,-3.92,3.94,3.95,-1.24,2.30,1.14
7232.41,-4.95,-6.00,-1.56,-3.87,3.92,3.94,-1.03,2.36,1.04
7304.74,-4.64,-5.57,-1.54,-3.87,3.93,3.94,-0.71,2.39,0.93
7377.79,-4.18,-5.01,-1.58,-3.93,3.98,4.01,-0.20,2.40,0.83
7451.56,-3.68,-4.42,-1.69,-4.04,4.08,4.08,0.40,2.39,0.73
7526.08,-3.19,-3.85,-1.86,-4.20,4.21,4.23,1.02,2.36,0.66
7601.34,-2.72,-3.32,-2.06,-4.38,4.38,4.38,1.66,2.32,0.60
7677.35,-2.30,-2.79,-2.30,-4.58,4.57,4.57,2.27,2.27,0.49
7754.13,-1.94,-2.38,-2.55,-4.79,4.78,4.77,2.83,2.23,0.43
7831.67,-1.69,-2.19,-2.80,-5.01,4.99,4.98,3.29,2.19,0.50
7909.98,-1.49,-2.17,-3.05,-5.21,5.19,5.19,3.70,2.14,0.68
7989.08,-1.38,-2.38,-3.29,-5.40,5.39,5.38,4.00,2.10,1.00
8068.98,-1.43,-2.89,-3.51,-5.58,5.57,5.57,4.13,2.06,1.45
8149.67,-1.56,-3.60,-3.72,-5.74,5.73,5.73,4.17,2.02,2.04
8231.16,-1.77,-4.48,-3.91,-5.89,5.88,5.88,4.11,1.97,2.71
8313.47,-2.05,-5.48,-4.08,-6.02,6.01,6.01,3.96,1.94,3.42
8396.61,-2.36,-6.48,-4.23,-6.13,6.13,6.13,3.77,1.90,4.12
8480.57,-2.70,-7.41,-4.36,-6.23,6.23,6.23,3.53,1.87,4.71
8565.38,-3.04,-8.34,-4.48,-6.32,6.32,6.33,3.28,1.84,5.30
8651.03,-3.38,-9.26,-4.59,-6.40,6.41,6.41,3.02,1.81,5.87
8737.54,-3.68,-10.06,-4.69,-6.47,6.48,6.48,2.79,1.79,6.38
8824.92,-3.93,-10.69,-4.79,-6.54,6.54,6.53,2.61,1.75,6.76
8913.17,-4.12,-11.10,-4.88,-6.60,6.60,6.59,2.47,1.72,6.97
9002.30,-4.32,-11.33,-4.96,-6.65,6.65,6.63,2.32,1.69,7.01
9092.32,-4.48,-11.35,-5.04,-6.69,6.69,6.67,2.21,1.65,6.87
9183.25,-4.65,-11.23,-5.11,-6.73,6.73,6.73,2.08,1.62,6.58
9275.08,-4.81,-10.99,-5.18,-6.77,6.77,6.78,1.95,1.58,6.17
9367.83,-5.00,-10.60,-5.25,-6.80,6.80,6.81,1.80,1.55,5.60
9461.51,-5.18,-10.00,-5.32,-6.83,6.83,6.84,1.65,1.51,4.82
9556.12,-5.42,-9.15,-5.38,-6.87,6.86,6.84,1.43,1.47,3.73
9651.68,-5.67,-8.06,-5.45,-6.90,6.89,6.85,1.22,1.44,2.38
9748.20,-5.93,-6.90,-5.52,-6.94,6.94,6.93,1.00,1.41,0.97
9845.68,-6.16,-5.83,-5.59,-6.99,6.99,7.03,0.83,1.40,-0.33
9944.14,-6.32,-5.00,-5.67,-7.04,7.06,7.27,0.74,1.40,-1.33
10043.58,-6.42,-4.55,-5.75,-7.10,7.15,7.51,0.73,1.40,-1.87
10144.02,-6.44,-4.59,-5.92,-7.23,7.25,7.79,0.81,1.33,-1.85
10245.46,-6.46,-5.15,-6.10,-7.37,7.37,8.06,0.90,1.27,-1.31
10347.91,-6.59,-6.11,-6.28,-7.51,7.50,8.31,0.90,1.21,-0.49
10451.39,-6.80,-7.12,-6.47,-7.65,7.63,8.55,0.83,1.17,0.32
