frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
454.93,-0.26,0.78,-0.26,0.78,-0.78,-0.78,-1.04,-1.04,-1.04
459.48,-0.26,0.77,-0.26,0.77,-0.77,-0.76,-1.03,-1.03,-1.03
464.07,-0.26,0.76,-0.26,0.76,-0.76,-0.74,-1.01,-1.01,-1.02
468.71,-0.26,0.74,-0.26,0.74,-0.74,-0.73,-1.00,-1.00,-1.00
473.40,-0.26,0.73,-0.26,0.73,-0.73,-0.71,-0.99,-0.99,-0.99
478.13,-0.26,0.71,-0.26,0.71,-0.72,-0.69,-0.97,-0.97,-0.97
482.91,-0.26,0.70,-0.26,0.70,-0.70,-0.68,-0.96,-0.96,-0.96
487.74,-0.26,0.68,-0.26,0.68,-0.68,-0.66,-0.94,-0.94,-0.94
492.62,-0.26,0.66,-0.25,0.67,-0.66,-0.64,-0.92,-0.91,-0.92
497.55,-0.26,0.65,-0.26,0.65,-0.64,-0.63,-0.89,-0.89,-0.91
502.52,-0.26,0.63,-0.27,0.62,-0.61,-0.61,-0.87,-0.88,-0.89
507.55,-0.30,0.58,-0.29,0.59,-0.59,-0.59,-0.89,-0.88,-0.88
512.62,-0.31,0.55,-0.30,0.55,-0.56,-0.57,-0.87,-0.87,-0.86
517.75,-0.31,0.53,-0.31,0.53,-0.54,-0.55,-0.85,-0.85,-0.84
522.93,-0.31,0.51,-0.31,0.51,-0.52,-0.54,-0.82,-0.83,-0.82
528.16,-0.31,0.50,-0.31,0.50,-0.49,-0.52,-0.80,-0.80,-0.81
533.44,-0.31,0.48,-0.31,0.48,-0.47,-0.50,-0.78,-0.78,-0.79
538.77,-0.31,0.46,-0.31,0.46,-0.46,-0.48,-0.76,-0.76,-0.77
544.16,-0.31,0.44,-0.31,0.44,-0.44,-0.46,-0.75,-0.75,-0.75
549.60,-0.31,0.42,-0.31,0.42,-0.43,-0.44,-0.73,-0.73,-0.73
555.10,-0.31,0.41,-0.31,0.41,-0.41,-0.41,-0.72,-0.72,-0.72
560.65,-0.31,0.39,-0.31,0.39,-0.39,-0.39,-0.70,-0.70,-0.70
566.25,-0.31,0.37,-0.31,0.37,-0.38,-0.37,-0.68,-0.68,-0.68
571.92,-0.31,0.36,-0.31,0.36,-0.36,-0.35,-0.66,-0.66,-0.67
577.64,-0.31,0.35,-0.31,0.35,-0.34,-0.33,-0.64,-0.64,-0.66
583.41,-0.31,0.33,-0.32,0.32,-0.32,-0.30,-0.62,-0.63,-0.64
589.25,-0.33,0.30,-0.33,0.29,-0.29,-0.28,-0.62,-0.62,-0.63
595.14,-0.36,0.25,-0.35,0.26,-0.27,-0.26,-0.63,-0.62,-0.61
601.09,-0.36,0.24,-0.36,0.24,-0.24,-0.24,-0.60,-0.60,-0.60
607.10,-0.36,0.22,-0.36,0.22,-0.22,-0.22,-0.58,-0.58,-0.58
613.17,-0.36,0.20,-0.36,0.20,-0.20,-0.20,-0.56,-0.56,-0.56
619.30,-0.36,0.18,-0.36,0.18,-0.18,-0.19,-0.54,-0.54,-0.54
625.50,-0.36,0.16,-0.36,0.16,-0.17,-0.17,-0.52,-0.53,-0.52
631.75,-0.36,0.15,-0.36,0.15,-0.15,-0.16,-0.51,-0.51,-0.51
638.07,-0.36,0.13,-0.35,0.14,-0.15,-0.15,-0.50,-0.49,-0.49
644.45,-0.34,0.14,-0.33,0.14,-0.14,-0.15,-0.48,-0.47,-0.48
650.89,-0.31,0.15,-0.32,0.14,-0.13,-0.14,-0.44,-0.45,-0.46
657.40,-0.31,0.14,-0.31,0.14,-0.13,-0.14,-0.44,-0.44,-0.45
663.98,-0.31,0.12,-0.31,0.12,-0.13,-0.14,-0.43,-0.43,-0.43
670.62,-0.31,0.11,-0.30,0.12,-0.13,-0.14,-0.43,-0.43,-0.42
677.32,-0.30,0.11,-0.29,0.12,-0.12,-0.13,-0.42,-0.41,-0.41
684.10,-0.27,0.13,-0.27,0.12,-0.12,-0.13,-0.39,-0.40,-0.40
690.94,-0.26,0.12,-0.26,0.12,-0.12,-0.12,-0.37,-0.38,-0.38
697.85,-0.26,0.11,-0.26,0.11,-0.11,-0.11,-0.37,-0.36,-0.37
704.83,-0.26,0.10,-0.25,0.10,-0.10,-0.10,-0.36,-0.35,-0.36
711.87,-0.26,0.09,-0.26,0.09,-0.09,-0.08,-0.34,-0.34,-0.35
718.99,-0.26,0.08,-0.27,0.07,-0.07,-0.06,-0.33,-0.33,-0.34
726.18,-0.28,0.05,-0.28,0.05,-0.05,-0.04,-0.32,-0.33,-0.33
733.44,-0.31,0.01,-0.29,0.02,-0.02,-0.02,-0.33,-0.32,-0.32
740.78,-0.31,-0.01,-0.31,-0.01,0.01,0.01,-0.30,-0.30,-0.30
748.19,-0.33,-0.04,-0.33,-0.04,0.04,0.04,-0.29,-0.29,-0.29
755.67,-0.36,-0.07,-0.35,-0.07,0.07,0.07,-0.28,-0.28,-0.29
763.23,-0.39,-0.11,-0.38,-0.11,0.11,0.10,-0.28,-0.27,-0.28
770.86,-0.40,-0.13,-0.41,-0.14,0.15,0.13,-0.25,-0.26,-0.27
778.57,-0.45,-0.19,-0.43,-0.18,0.18,0.16,-0.27,-0.26,-0.26
786.35,-0.45,-0.20,-0.46,-0.21,0.21,0.18,-0.24,-0.25,-0.25
794.22,-0.49,-0.24,-0.48,-0.24,0.23,0.21,-0.26,-0.25,-0.25
802.16,-0.50,-0.26,-0.49,-0.26,0.25,0.23,-0.25,-0.24,-0.24
810.18,-0.50,-0.27,-0.50,-0.27,0.26,0.25,-0.24,-0.25,-0.23
818.28,-0.50,-0.27,-0.49,-0.27,0.26,0.26,-0.24,-0.23,-0.23
826.46,-0.49,-0.27,-0.48,-0.26,0.25,0.27,-0.23,-0.23,-0.22
834.73,-0.45,-0.23,-0.46,-0.24,0.24,0.26,-0.20,-0.22,-0.22
843.08,-0.45,-0.24,-0.44,-0.23,0.23,0.26,-0.22,-0.21,-0.21
851.51,-0.40,-0.19,-0.41,-0.20,0.21,0.25,-0.18,-0.20,-0.21
860.02,-0.40,-0.20,-0.39,-0.19,0.20,0.23,-0.20,-0.19,-0.20
868.62,-0.36,-0.16,-0.37,-0.17,0.18,0.21,-0.18,-0.19,-0.20
877.31,-0.36,-0.17,-0.35,-0.17,0.17,0.19,-0.19,-0.19,-0.19
886.08,-0.35,-0.17,-0.33,-0.15,0.16,0.17,-0.19,-0.18,-0.18
894.94,-0.31,-0.14,-0.33,-0.16,0.15,0.15,-0.16,-0.18,-0.17
903.89,-0.31,-0.14,-0.31,-0.14,0.14,0.12,-0.17,-0.17,-0.17
912.93,-0.31,-0.15,-0.29,-0.13,0.13,0.10,-0.17,-0.16,-0.16
922.06,-0.26,-0.11,-0.28,-0.12,0.12,0.08,-0.13,-0.15,-0.15
931.28,-0.26,-0.11,-0.26,-0.11,0.11,0.06,-0.15,-0.15,-0.15
940.59,-0.24,-0.10,-0.23,-0.09,0.10,0.04,-0.14,-0.14,-0.14
950.00,-0.22,-0.09,-0.21,-0.08,0.08,0.02,-0.14,-0.13,-0.13
959.50,-0.17,-0.05,-0.18,-0.06,0.06,0.01,-0.11,-0.12,-0.12
969.09,-0.15,-0.05,-0.14,-0.04,0.03,-0.01,-0.11,-0.11,-0.10
978.78,-0.10,-0.01,-0.10,-0.01,0.01,-0.02,-0.09,-0.09,-0.09
988.57,-0.05,0.03,-0.05,0.02,-0.02,-0.04,-0.07,-0.07,-0.08
998.46,-0.01,0.05,-0.00,0.05,-0.05,-0.05,-0.06,-0.06,-0.06
1008.44,0.04,0.08,0.04,0.08,-0.08,-0.07,-0.04,-0.04,-0.04
1018.53,0.09,0.11,0.09,0.11,-0.11,-0.08,-0.02,-0.02,-0.02
1028.71,0.14,0.14,0.14,0.14,-0.14,-0.09,0.00,0.00,0.00
1039.00,0.18,0.16,0.19,0.16,-0.16,-0.10,0.02,0.02,0.02
1049.39,0.23,0.19,0.23,0.18,-0.18,-0.11,0.05,0.05,0.04
1059.88,0.26,0.20,0.27,0.20,-0.19,-0.13,0.07,0.08,0.06
1070.48,0.30,0.21,0.30,0.21,-0.20,-0.14,0.10,0.10,0.09
1081.19,0.34,0.22,0.33,0.21,-0.20,-0.15,0.14,0.13,0.12
1092.00,0.34,0.19,0.36,0.20,-0.20,-0.16,0.14,0.15,0.15
1102.92,0.39,0.21,0.38,0.20,-0.20,-0.17,0.19,0.18,0.18
1113.95,0.39,0.18,0.40,0.19,-0.19,-0.19,0.20,0.21,0.21
1125.09,0.44,0.19,0.44,0.19,-0.19,-0.20,0.25,0.25,0.25
1136.34,0.48,0.19,0.48,0.18,-0.19,-0.22,0.29,0.29,0.29
1147.70,0.52,0.18,0.53,0.19,-0.20,-0.23,0.33,0.33,0.34
1159.18,0.58,0.20,0.58,0.20,-0.21,-0.25,0.37,0.37,0.38
1170.77,0.64,0.22,0.64,0.22,-0.23,-0.26,0.42,0.42,0.42
1182.48,0.72,0.25,0.72,0.25,-0.25,-0.28,0.47,0.47,0.47
1194.30,0.79,0.27,0.80,0.28,-0.28,-0.30,0.51,0.52,0.52
1206.25,0.90,0.33,0.89,0.31,-0.31,-0.32,0.59,0.58,0.57
1218.31,0.96,0.33,0.97,0.34,-0.34,-0.35,0.62,0.63,0.63
1230.49,1.07,0.39,1.06,0.38,-0.38,-0.37,0.70,0.68,0.68
1242.80,1.13,0.40,1.15,0.41,-0.41,-0.40,0.72,0.73,0.73
1255.22,1.24,0.45,1.24,0.45,-0.44,-0.43,0.80,0.79,0.79
1267.78,1.33,0.48,1.33,0.48,-0.47,-0.45,0.86,0.85,0.85
1280.45,1.41,0.50,1.42,0.51,-0.50,-0.48,0.91,0.92,0.91
1293.26,1.52,0.54,1.51,0.53,-0.53,-0.52,0.99,0.98,0.98
1306.19,1.59,0.55,1.60,0.56,-0.56,-0.55,1.04,1.05,1.04
1319.25,1.69,0.58,1.69,0.58,-0.58,-0.58,1.11,1.11,1.11
1332.45,1.79,0.61,1.78,0.60,-0.60,-0.61,1.19,1.18,1.18
1345.77,1.86,0.61,1.88,0.62,-0.62,-0.64,1.24,1.25,1.25
1359.23,1.97,0.65,1.96,0.64,-0.64,-0.66,1.33,1.32,1.32
1372.82,2.05,0.65,2.06,0.66,-0.66,-0.68,1.39,1.40,1.40
1386.55,2.14,0.67,2.15,0.68,-0.68,-0.70,1.46,1.47,1.47
1400.41,2.25,0.71,2.24,0.69,-0.70,-0.71,1.56,1.54,1.54
1414.42,2.31,0.70,2.33,0.71,-0.71,-0.73,1.60,1.61,1.61
1428.56,2.42,0.73,2.42,0.73,-0.73,-0.73,1.69,1.69,1.69
1442.85,2.49,0.73,2.50,0.74,-0.74,-0.73,1.75,1.76,1.76
1457.28,2.59,0.76,2.58,0.75,-0.75,-0.73,1.84,1.83,1.83
1471.85,2.65,0.75,2.66,0.76,-0.75,-0.73,1.90,1.91,1.90
1486.57,2.74,0.77,2.74,0.76,-0.75,-0.73,1.99,1.99,1.97
1501.43,2.80,0.75,2.80,0.75,-0.74,-0.72,2.06,2.06,2.05
1516.45,2.86,0.72,2.87,0.73,-0.73,-0.71,2.14,2.14,2.14
1531.61,2.93,0.71,2.93,0.70,-0.71,-0.70,2.23,2.22,2.22
1546.93,2.99,0.68,2.99,0.68,-0.68,-0.68,2.31,2.31,2.31
1562.40,3.05,0.65,3.05,0.65,-0.66,-0.66,2.39,2.39,2.40
1578.02,3.11,0.62,3.11,0.62,-0.63,-0.64,2.48,2.48,2.49
1593.80,3.17,0.60,3.18,0.60,-0.60,-0.61,2.57,2.58,2.57
1609.74,3.25,0.58,3.25,0.58,-0.57,-0.58,2.68,2.67,2.67
1625.84,3.32,0.55,3.32,0.55,-0.55,-0.55,2.78,2.77,2.77
1642.10,3.38,0.51,3.39,0.51,-0.52,-0.51,2.86,2.87,2.87
1658.52,3.46,0.48,3.46,0.48,-0.49,-0.48,2.98,2.97,2.98
1675.10,3.53,0.45,3.54,0.45,-0.45,-0.44,3.08,3.08,3.08
1691.85,3.61,0.43,3.60,0.42,-0.41,-0.40,3.20,3.19,3.18
1708.77,3.67,0.38,3.67,0.38,-0.37,-0.36,3.30,3.30,3.29
1725.86,3.72,0.32,3.74,0.33,-0.32,-0.31,3.40,3.41,3.40
1743.12,3.80,0.28,3.79,0.28,-0.28,-0.27,3.53,3.52,3.52
1760.55,3.86,0.23,3.86,0.22,-0.23,-0.23,3.64,3.63,3.63
1778.15,3.91,0.16,3.92,0.17,-0.18,-0.18,3.74,3.74,3.75
1795.94,3.98,0.12,3.99,0.12,-0.13,-0.14,3.86,3.86,3.86
1813.90,4.06,0.08,4.06,0.08,-0.08,-0.10,3.98,3.98,3.98
1832.03,4.14,0.04,4.14,0.03,-0.03,-0.05,4.11,4.10,4.10
1850.36,4.22,-0.01,4.22,-0.01,0.01,-0.01,4.23,4.23,4.23
1868.86,4.29,-0.06,4.30,-0.05,0.05,0.04,4.34,4.35,4.35
1887.55,4.40,-0.07,4.38,-0.09,0.08,0.08,4.49,4.47,4.47
1906.42,4.46,-0.13,4.48,-0.12,0.12,0.12,4.58,4.60,4.59
1925.49,4.57,-0.15,4.57,-0.15,0.16,0.16,4.73,4.73,4.72
1944.74,4.68,-0.17,4.67,-0.19,0.20,0.20,4.88,4.86,4.85
1964.19,4.74,-0.24,4.76,-0.23,0.23,0.23,4.97,4.99,4.98
1983.83,4.85,-0.25,4.84,-0.27,0.26,0.25,5.11,5.10,5.10
2003.67,4.91,-0.32,4.93,-0.30,0.29,0.27,5.20,5.21,5.23
2023.71,5.02,-0.31,5.02,-0.31,0.30,0.29,5.33,5.33,5.33
2043.94,5.13,-0.31,5.12,-0.33,0.32,0.30,5.45,5.43,5.44
2064.38,5.21,-0.34,5.22,-0.33,0.32,0.30,5.53,5.54,5.55
2085.03,5.32,-0.33,5.33,-0.32,0.32,0.30,5.64,5.65,5.65
2105.88,5.45,-0.31,5.45,-0.31,0.31,0.30,5.77,5.76,5.76
2126.94,5.58,-0.28,5.57,-0.29,0.30,0.29,5.88,5.88,5.86
2148.20,5.69,-0.28,5.69,-0.28,0.29,0.28,5.98,5.98,5.97
2169.69,5.80,-0.27,5.80,-0.27,0.27,0.27,6.07,6.07,6.07
2191.38,5.91,-0.26,5.91,-0.26,0.26,0.26,6.17,6.17,6.17
2213.30,6.02,-0.25,6.03,-0.25,0.24,0.25,6.26,6.27,6.27
2235.43,6.15,-0.23,6.15,-0.23,0.23,0.23,6.38,6.38,6.38
2257.78,6.28,-0.20,6.27,-0.20,0.21,0.21,6.49,6.48,6.48
2280.36,6.39,-0.18,6.39,-0.18,0.19,0.19,6.58,6.58,6.57
2303.17,6.50,-0.17,6.50,-0.17,0.17,0.17,6.67,6.67,6.67
2326.20,6.61,-0.16,6.62,-0.16,0.14,0.14,6.75,6.76,6.77
2349.46,6.72,-0.15,6.73,-0.13,0.11,0.11,6.83,6.85,6.87
2372.95,6.87,-0.08,6.86,-0.10,0.09,0.09,6.96,6.94,6.95
2396.68,6.96,-0.07,6.97,-0.06,0.07,0.06,7.03,7.03,7.03
2420.65,7.07,-0.03,7.07,-0.04,0.05,0.05,7.12,7.12,7.10
2444.86,7.14,-0.04,7.15,-0.03,0.05,0.05,7.19,7.20,7.18
2469.31,7.22,-0.03,7.22,-0.04,0.05,0.05,7.27,7.27,7.25
2494.00,7.27,-0.06,7.27,-0.07,0.07,0.08,7.34,7.34,7.33
2518.94,7.29,-0.11,7.29,-0.11,0.11,0.11,7.40,7.40,7.40
2544.13,7.29,-0.17,7.30,-0.17,0.16,0.17,7.45,7.45,7.46
2569.57,7.29,-0.23,7.30,-0.23,0.22,0.24,7.51,7.52,7.52
2595.27,7.29,-0.30,7.29,-0.30,0.30,0.34,7.60,7.59,7.59
2621.22,7.26,-0.39,7.26,-0.39,0.40,0.44,7.66,7.66,7.65
2647.43,7.22,-0.49,7.22,-0.49,0.52,0.55,7.74,7.74,7.71
2673.90,7.15,-0.62,7.15,-0.62,0.64,0.68,7.80,7.80,7.77
2700.64,7.07,-0.75,7.07,-0.76,0.78,0.81,7.86,7.85,7.82
2727.65,6.96,-0.92,6.97,-0.91,0.93,0.94,7.89,7.90,7.88
2754.93,6.86,-1.07,6.86,-1.07,1.08,1.06,7.94,7.94,7.93
2782.48,6.77,-1.21,6.77,-1.22,1.21,1.17,7.98,7.98,7.98
2810.30,6.68,-1.35,6.68,-1.35,1.32,1.27,8.01,8.00,8.03
2838.40,6.62,-1.45,6.62,-1.45,1.40,1.34,8.03,8.02,8.07
2866.79,6.59,-1.51,6.61,-1.50,1.45,1.39,8.04,8.06,8.10
2895.46,6.63,-1.51,6.64,-1.50,1.46,1.41,8.09,8.09,8.14
2924.41,6.73,-1.44,6.72,-1.45,1.43,1.39,8.16,8.15,8.17
2953.65,6.82,-1.38,6.84,-1.37,1.37,1.35,8.19,8.20,8.20
2983.19,6.98,-1.26,6.97,-1.27,1.28,1.29,8.26,8.26,8.24
3013.02,7.11,-1.16,7.12,-1.16,1.18,1.21,8.29,8.30,8.27
3043.15,7.27,-1.04,7.27,-1.05,1.07,1.11,8.34,8.34,8.31
3073.58,7.40,-0.94,7.41,-0.93,0.96,1.00,8.36,8.37,8.34
3104.32,7.55,-0.83,7.55,-0.83,0.84,0.88,8.40,8.40,8.38
3135.36,7.69,-0.72,7.68,-0.74,0.74,0.77,8.43,8.41,8.41
3166.72,7.79,-0.65,7.80,-0.64,0.63,0.65,8.42,8.43,8.44
3198.38,7.90,-0.55,7.92,-0.54,0.53,0.54,8.43,8.45,8.45
3230.37,8.04,-0.43,8.04,-0.43,0.43,0.43,8.47,8.47,8.47
3262.67,8.17,-0.31,8.15,-0.33,0.34,0.32,8.51,8.49,8.48
3295.30,8.25,-0.25,8.27,-0.23,0.24,0.22,8.49,8.51,8.50
3328.25,8.36,-0.15,8.36,-0.15,0.15,0.12,8.51,8.51,8.51
3361.53,8.47,-0.05,8.46,-0.06,0.06,0.03,8.53,8.52,8.52
3395.15,8.53,0.01,8.55,0.03,-0.03,-0.06,8.50,8.52,8.52
3429.10,8.64,0.12,8.63,0.11,-0.11,-0.14,8.53,8.51,8.52
3463.39,8.69,0.18,8.70,0.19,-0.19,-0.22,8.50,8.51,8.51
3498.03,8.77,0.26,8.78,0.26,-0.27,-0.29,8.50,8.51,8.51
3533.01,8.85,0.34,8.83,0.33,-0.34,-0.36,8.51,8.49,8.51
3568.34,8.88,0.38,8.89,0.39,-0.41,-0.41,8.48,8.48,8.50
3604.02,8.92,0.45,8.93,0.45,-0.46,-0.45,8.46,8.47,8.47
3640.06,8.96,0.51,8.95,0.50,-0.50,-0.48,8.46,8.45,8.45
3676.46,8.96,0.53,8.96,0.53,-0.52,-0.48,8.44,8.43,8.43
3713.22,8.92,0.52,8.93,0.52,-0.52,-0.47,8.40,8.41,8.40
3750.36,8.86,0.48,8.87,0.49,-0.49,-0.42,8.38,8.38,8.38
3787.86,8.78,0.44,8.77,0.43,-0.42,-0.36,8.36,8.35,8.34
3825.74,8.63,0.33,8.64,0.33,-0.32,-0.25,8.32,8.32,8.30
3864.00,8.46,0.20,8.46,0.20,-0.17,-0.11,8.29,8.29,8.26
3902.64,8.23,0.01,8.24,0.01,0.01,0.06,8.24,8.25,8.22
3941.66,7.98,-0.21,7.98,-0.21,0.23,0.27,8.22,8.21,8.19
3981.08,7.67,-0.48,7.67,-0.48,0.49,0.51,8.17,8.16,8.15
4020.89,7.32,-0.78,7.33,-0.77,0.79,0.78,8.11,8.11,8.10
4061.10,6.95,-1.09,6.95,-1.09,1.10,1.09,8.06,8.06,8.04
4101.71,6.56,-1.42,6.56,-1.42,1.44,1.40,8.00,8.00,7.98
4142.73,6.16,-1.77,6.16,-1.77,1.78,1.73,7.94,7.93,7.93
4184.15,5.75,-2.12,5.75,-2.12,2.11,2.07,7.86,7.86,7.87
4226.00,5.35,-2.46,5.36,-2.45,2.43,2.39,7.78,7.79,7.81
4268.26,4.99,-2.76,4.99,-2.76,2.73,2.71,7.72,7.72,7.75
4310.94,4.65,-3.02,4.65,-3.02,2.99,2.98,7.65,7.65,7.67
4354.05,4.35,-3.24,4.36,-3.24,3.22,3.23,7.58,7.58,7.59
4397.59,4.09,-3.43,4.09,-3.43,3.41,3.41,7.51,7.51,7.52
4441.56,3.87,-3.57,3.87,-3.58,3.56,3.57,7.44,7.43,7.44
4485.98,3.67,-3.69,3.68,-3.69,3.67,3.67,7.35,7.35,7.36
4530.84,3.52,-3.76,3.53,-3.75,3.75,3.74,7.27,7.27,7.28
4576.15,3.40,-3.79,3.40,-3.79,3.79,3.76,7.19,7.19,7.19
4621.91,3.32,-3.79,3.31,-3.80,3.80,3.77,7.13,7.12,7.11
4668.13,3.23,-3.79,3.24,-3.78,3.79,3.75,7.02,7.03,7.02
4714.81,3.19,-3.74,3.19,-3.75,3.75,3.71,6.94,6.93,6.93
4761.96,3.14,-3.71,3.15,-3.69,3.69,3.66,6.83,6.84,6.85
4809.58,3.14,-3.61,3.14,-3.62,3.61,3.60,6.75,6.75,6.75
4857.67,3.14,-3.52,3.14,-3.53,3.52,3.52,6.66,6.66,6.66
4906.25,3.14,-3.43,3.15,-3.42,3.42,3.44,6.57,6.58,6.57
4955.31,3.17,-3.30,3.16,-3.31,3.32,3.34,6.49,6.49,6.47
5004.87,3.18,-3.20,3.18,-3.20,3.22,3.23,6.40,6.40,6.38
5054.91,3.19,-3.11,3.20,-3.10,3.11,3.12,6.30,6.32,6.30
5105.46,3.23,-2.99,3.22,-3.01,3.01,3.00,6.24,6.22,6.22
5156.52,3.23,-2.92,3.24,-2.91,2.91,2.89,6.14,6.14,6.15
5208.08,3.24,-2.83,3.26,-2.82,2.81,2.78,6.05,6.07,6.07
5260.16,3.28,-2.71,3.27,-2.72,2.72,2.69,6.00,5.99,5.99
5312.77,3.28,-2.63,3.28,-2.63,2.63,2.60,5.91,5.91,5.91
5365.89,3.28,-2.55,3.29,-2.55,2.55,2.53,5.83,5.83,5.83
5419.55,3.28,-2.47,3.29,-2.47,2.47,2.46,5.75,5.76,5.75
5473.75,3.28,-2.40,3.28,-2.39,2.40,2.40,5.68,5.68,5.68
5528.49,3.28,-2.32,3.27,-2.33,2.34,2.36,5.62,5.61,5.60
5583.77,3.23,-2.29,3.25,-2.28,2.29,2.32,5.52,5.54,5.52
5639.61,3.21,-2.25,3.22,-2.24,2.25,2.28,5.46,5.47,5.46
5696.00,3.18,-2.21,3.18,-2.22,2.22,2.25,5.41,5.40,5.39
5752.96,3.14,-2.19,3.14,-2.20,2.20,2.22,5.34,5.34,5.33
5810.49,3.07,-2.20,3.08,-2.19,2.19,2.20,5.26,5.27,5.27
5868.60,3.02,-2.19,3.03,-2.18,2.18,2.18,5.20,5.21,5.21
5927.28,2.98,-2.17,2.97,-2.18,2.17,2.16,5.15,5.14,5.15
5986.56,2.91,-2.17,2.91,-2.17,2.16,2.14,5.07,5.07,5.08
6046.42,2.83,-2.17,2.84,-2.16,2.16,2.13,4.99,4.99,5.00
6106.89,2.78,-2.13,2.76,-2.16,2.15,2.13,4.93,4.91,4.91
6167.96,2.68,-2.14,2.68,-2.15,2.15,2.14,4.84,4.83,4.82
6229.64,2.61,-2.12,2.59,-2.15,2.16,2.15,4.77,4.75,4.73
6291.93,2.53,-2.11,2.49,-2.17,2.18,2.18,4.71,4.66,4.64
6354.85,2.44,-2.12,2.38,-2.19,2.20,2.21,4.64,4.58,4.56
6418.40,2.33,-2.15,2.26,-2.24,2.24,2.26,4.57,4.50,4.48
6482.58,2.27,-2.14,2.14,-2.28,2.28,2.31,4.56,4.42,4.41
6547.41,2.16,-2.17,2.01,-2.34,2.34,2.37,4.50,4.35,4.33
6612.88,2.10,-2.15,1.87,-2.40,2.41,2.43,4.51,4.28,4.25
6679.01,2.01,-2.16,1.70,-2.48,2.49,2.51,4.50,4.19,4.17
6745.80,1.95,-2.14,1.53,-2.57,2.57,2.59,4.52,4.10,4.09
6813.26,1.87,-2.13,1.35,-2.66,2.66,2.67,4.53,4.00,4.00
6881.39,1.84,-2.06,1.16,-2.75,2.75,2.76,4.59,3.91,3.90
6950.21,1.83,-1.98,0.97,-2.84,2.84,2.85,4.67,3.81,3.81
7019.71,1.86,-1.86,0.78,-2.94,2.94,2.94,4.80,3.71,3.72
7089.91,1.92,-1.71,0.58,-3.03,3.03,3.03,4.95,3.61,3.63
7160.81,1.99,-1.54,0.38,-3.12,3.12,3.12,5.12,3.50,3.53
7232.41,2.08,-1.34,0.18,-3.21,3.21,3.20,5.29,3.39,3.42
7304.74,2.19,-1.12,-0.02,-3.30,3.30,3.28,5.49,3.27,3.31
7377.79,2.25,-0.95,-0.22,-3.38,3.37,3.34,5.62,3.15,3.20
7451.56,2.30,-0.79,-0.41,-3.45,3.44,3.41,5.74,3.03,3.09
7526.08,2.29,-0.69,-0.58,-3.50,3.50,3.46,5.79,2.91,2.98
7601.34,2.23,-0.65,-0.75,-3.55,3.54,3.51,5.77,2.79,2.88
7677.35,2.05,-0.73,-0.91,-3.59,3.58,3.55,5.63,2.67,2.78
7754.13,1.83,-0.85,-1.06,-3.62,3.61,3.60,5.44,2.56,2.68
7831.67,1.56,-1.02,-1.20,-3.64,3.64,3.63,5.20,2.44,2.58
7909.98,1.23,-1.25,-1.34,-3.66,3.66,3.66,4.89,2.32,2.48
7989.08,0.86,-1.52,-1.48,-3.67,3.68,3.69,4.54,2.19,2.38
8068.98,0.49,-1.78,-1.63,-3.69,3.70,3.72,4.19,2.07,2.27
8149.67,0.11,-2.05,-1.78,-3.72,3.72,3.75,3.84,1.94,2.16
8231.16,-0.27,-2.31,-1.93,-3.74,3.75,3.77,3.48,1.82,2.04
8313.47,-0.63,-2.56,-2.09,-3.78,3.78,3.79,3.15,1.69,1.93
8396.61,-0.98,-2.80,-2.25,-3.81,3.81,3.82,2.83,1.56,1.82
8480.57,-1.31,-3.02,-2.42,-3.85,3.85,3.84,2.54,1.43,1.71
8565.38,-1.63,-3.21,-2.58,-3.88,3.88,3.87,2.25,1.30,1.58
8651.03,-1.99,-3.44,-2.74,-3.92,3.92,3.90,1.93,1.18,1.45
8737.54,-2.37,-3.69,-2.90,-3.95,3.95,3.94,1.58,1.05,1.32
8824.92,-2.77,-3.96,-3.05,-3.99,3.98,3.97,1.21,0.93,1.19
8913.17,-3.23,-4.29,-3.21,-4.01,4.01,4.00,0.78,0.80,1.06
9002.30,-3.73,-4.67,-3.35,-4.04,4.04,4.03,0.31,0.68,0.94
9092.32,-4.27,-5.06,-3.50,-4.06,4.06,4.05,-0.21,0.56,0.79
9183.25,-4.86,-5.50,-3.64,-4.08,4.08,4.07,-0.78,0.44,0.64
9275.08,-5.51,-6.00,-3.77,-4.10,4.10,4.10,-1.41,0.32,0.49
9367.83,-6.18,-6.53,-3.90,-4.11,4.11,4.12,-2.07,0.21,0.35
9461.51,-6.82,-7.02,-4.03,-4.13,4.13,4.15,-2.69,0.10,0.20
9556.12,-7.47,-7.51,-4.16,-4.14,4.15,4.18,-3.31,-0.01,0.04
9651.68,-8.04,-7.90,-4.28,-4.15,4.17,4.20,-3.87,-0.11,-0.14
9748.20,-8.57,-8.26,-4.40,-4.17,4.18,4.18,-4.38,-0.22,-0.31
9845.68,-8.97,-8.48,-4.52,-4.18,4.19,4.15,-4.78,-0.33,-0.49
9944.14,-9.30,-8.64,-4.64,-4.20,4.18,4.02,-5.11,-0.46,-0.66
10043.58,-9.51,-8.68,-4.76,-4.22,4.17,3.88,-5.34,-0.59,-0.83
10144.02,-9.65,-8.65,-4.87,-4.16,4.14,3.64,-5.51,-0.73,-1.00
10245.46,-9.65,-8.48,-4.98,-4.10,4.10,3.39,-5.55,-0.88,-1.17
