frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,equalized_raw,equalized_smoothed,target
428.56,-2.35,-0.87,-2.35,-0.87,0.87,0.81,-1.48,-1.48,-1.48
432.85,-2.35,-0.88,-2.34,-0.87,0.88,0.81,-1.47,-1.46,-1.47
437.18,-2.33,-0.87,-2.34,-0.88,0.89,0.82,-1.44,-1.45,-1.46
441.55,-2.33,-0.89,-2.34,-0.89,0.90,0.84,-1.43,-1.44,-1.44
445.96,-2.35,-0.92,-2.34,-0.91,0.91,0.86,-1.44,-1.43,-1.43
450.42,-2.35,-0.93,-2.35,-0.93,0.93,0.88,-1.42,-1.42,-1.42
454.93,-2.35,-0.95,-2.36,-0.95,0.95,0.92,-1.40,-1.41,-1.40
459.48,-2.35,-0.96,-2.36,-0.97,0.97,0.96,-1.38,-1.39,-1.39
464.07,-2.40,-1.02,-2.38,-1.00,1.00,1.00,-1.40,-1.38,-1.38
468.71,-2.40,-1.04,-2.41,-1.04,1.04,1.05,-1.36,-1.37,-1.37
473.40,-2.43,-1.07,-2.43,-1.08,1.07,1.11,-1.36,-1.36,-1.36
478.13,-2.44,-1.10,-2.44,-1.11,1.11,1.16,-1.33,-1.33,-1.34
482.91,-2.48,-1.15,-2.47,-1.15,1.15,1.21,-1.33,-1.32,-1.33
487.74,-2.48,-1.17,-2.49,-1.19,1.19,1.25,-1.29,-1.31,-1.31
492.62,-2.53,-1.24,-2.52,-1.23,1.23,1.29,-1.30,-1.29,-1.29
497.55,-2.54,-1.26,-2.54,-1.27,1.27,1.33,-1.28,-1.28,-1.28
502.52,-2.57,-1.31,-2.57,-1.31,1.30,1.35,-1.27,-1.27,-1.26
507.55,-2.58,-1.33,-2.59,-1.34,1.34,1.37,-1.24,-1.24,-1.25
512.62,-2.61,-1.38,-2.60,-1.37,1.38,1.39,-1.23,-1.22,-1.23
517.75,-2.61,-1.40,-2.62,-1.41,1.41,1.40,-1.20,-1.21,-1.21
522.93,-2.63,-1.44,-2.64,-1.44,1.44,1.41,-1.19,-1.19,-1.19
528.16,-2.66,-1.48,-2.65,-1.47,1.47,1.42,-1.19,-1.18,-1.18
533.44,-2.66,-1.50,-2.66,-1.50,1.50,1.43,-1.16,-1.16,-1.16
538.77,-2.66,-1.52,-2.66,-1.52,1.52,1.44,-1.14,-1.14,-1.14
544.16,-2.66,-1.54,-2.66,-1.54,1.54,1.46,-1.12,-1.12,-1.12
549.60,-2.66,-1.56,-2.66,-1.56,1.55,1.48,-1.11,-1.11,-1.10
555.10,-2.66,-1.57,-2.66,-1.57,1.56,1.50,-1.10,-1.10,-1.09
560.65,-2.65,-1.58,-2.64,-1.57,1.56,1.52,-1.09,-1.08,-1.07
566.25,-2.61,-1.56,-2.62,-1.56,1.56,1.55,-1.05,-1.06,-1.05
571.92,-2.60,-1.56,-2.60,-1.56,1.56,1.57,-1.04,-1.04,-1.04
577.64,-2.57,-1.54,-2.58,-1.55,1.55,1.59,-1.02,-1.02,-1.03
583.41,-2.57,-1.56,-2.56,-1.54,1.55,1.61,-1.02,-1.01,-1.01
589.25,-2.53,-1.53,-2.55,-1.54,1.55,1.62,-0.99,-1.00,-1.00
595.14,-2.53,-1.55,-2.53,-1.54,1.54,1.63,-0.99,-0.99,-0.98
601.09,-2.53,-1.56,-2.51,-1.54,1.54,1.63,-0.99,-0.97,-0.97
607.10,-2.48,-1.53,-2.50,-1.55,1.55,1.62,-0.93,-0.95,-0.95
613.17,-2.48,-1.55,-2.49,-1.55,1.55,1.62,-0.93,-0.93,-0.93
619.30,-2.48,-1.57,-2.47,-1.56,1.56,1.60,-0.92,-0.91,-0.91
625.50,-2.47,-1.58,-2.47,-1.57,1.56,1.59,-0.91,-0.90,-0.89
631.75,-2.44,-1.56,-2.45,-1.57,1.57,1.57,-0.87,-0.88,-0.88
638.07,-2.44,-1.58,-2.44,-1.57,1.57,1.56,-0.87,-0.87,-0.86
644.45,-2.43,-1.58,-2.42,-1.57,1.57,1.54,-0.86,-0.85,-0.85
650.89,-2.40,-1.57,-2.41,-1.57,1.57,1.53,-0.83,-0.84,-0.84
657.40,-2.39,-1.57,-2.38,-1.56,1.56,1.52,-0.83,-0.83,-0.83
663.98,-2.35,-1.55,-2.36,-1.55,1.55,1.51,-0.81,-0.81,-0.81
670.62,-2.33,-1.54,-2.33,-1.53,1.53,1.50,-0.80,-0.80,-0.80
677.32,-2.29,-1.51,-2.29,-1.51,1.51,1.49,-0.78,-0.78,-0.79
684.10,-2.25,-1.48,-2.25,-1.48,1.48,1.48,-0.77,-0.77,-0.78
690.94,-2.20,-1.44,-2.21,-1.45,1.45,1.47,-0.75,-0.76,-0.76
697.85,-2.16,-1.41,-2.16,-1.42,1.41,1.45,-0.75,-0.75,-0.75
704.83,-2.12,-1.38,-2.11,-1.38,1.38,1.43,-0.75,-0.74,-0.74
711.87,-2.06,-1.33,-2.06,-1.34,1.33,1.39,-0.73,-0.73,-0.73
718.99,-2.00,-1.28,-2.00,-1.29,1.29,1.35,-0.71,-0.72,-0.72
726.18,-1.94,-1.23,-1.94,-1.23,1.24,1.29,-0.71,-0.70,-0.71
733.44,-1.87,-1.17,-1.87,-1.18,1.18,1.23,-0.69,-0.69,-0.70
740.78,-1.80,-1.12,-1.80,-1.12,1.12,1.15,-0.68,-0.68,-0.68
748.19,-1.74,-1.07,-1.73,-1.06,1.06,1.08,-0.68,-0.67,-0.67
755.67,-1.65,-0.98,-1.66,-0.99,0.99,1.00,-0.66,-0.66,-0.67
763.23,-1.58,-0.92,-1.58,-0.92,0.93,0.91,-0.65,-0.65,-0.66
770.86,-1.50,-0.85,-1.50,-0.86,0.86,0.83,-0.64,-0.65,-0.65
778.57,-1.42,-0.78,-1.43,-0.79,0.79,0.75,-0.64,-0.64,-0.64
786.35,-1.36,-0.73,-1.35,-0.72,0.71,0.67,-0.65,-0.63,-0.63
794.22,-1.25,-0.62,-1.26,-0.64,0.64,0.60,-0.61,-0.62,-0.63
802.16,-1.19,-0.57,-1.18,-0.56,0.57,0.53,-0.63,-0.62,-0.62
810.18,-1.09,-0.48,-1.10,-0.49,0.49,0.46,-0.60,-0.61,-0.61
818.28,-1.03,-0.42,-1.03,-0.42,0.42,0.40,-0.61,-0.61,-0.61
826.46,-0.95,-0.35,-0.95,-0.35,0.35,0.34,-0.60,-0.60,-0.60
834.73,-0.87,-0.27,-0.87,-0.28,0.28,0.29,-0.59,-0.60,-0.60
843.08,-0.80,-0.21,-0.80,-0.21,0.21,0.24,-0.59,-0.59,-0.59
851.51,-0.73,-0.14,-0.73,-0.15,0.15,0.19,-0.58,-0.58,-0.59
860.02,-0.67,-0.09,-0.67,-0.09,0.09,0.14,-0.58,-0.58,-0.58
868.62,-0.61,-0.03,-0.61,-0.04,0.04,0.10,-0.57,-0.57,-0.58
877.31,-0.56,0.01,-0.56,0.01,-0.00,0.06,-0.57,-0.57,-0.57
886.08,-0.51,0.05,-0.51,0.05,-0.05,0.02,-0.56,-0.56,-0.56
894.94,-0.47,0.08,-0.47,0.08,-0.09,-0.02,-0.56,-0.56,-0.55
903.89,-0.42,0.13,-0.43,0.12,-0.12,-0.06,-0.54,-0.55,-0.55
912.93,-0.39,0.15,-0.39,0.15,-0.15,-0.10,-0.54,-0.54,-0.54
922.06,-0.34,0.19,-0.34,0.19,-0.18,-0.14,-0.52,-0.53,-0.53
931.28,-0.31,0.22,-0.31,0.21,-0.21,-0.18,-0.52,-0.52,-0.53
940.59,-0.27,0.25,-0.27,0.24,-0.24,-0.22,-0.51,-0.51,-0.52
950.00,-0.25,0.26,-0.24,0.26,-0.26,-0.26,-0.52,-0.51,-0.51
959.50,-0.20,0.30,-0.20,0.29,-0.29,-0.31,-0.49,-0.50,-0.50
969.09,-0.17,0.31,-0.17,0.32,-0.32,-0.36,-0.49,-0.49,-0.48
978.78,-0.11,0.36,-0.12,0.35,-0.35,-0.41,-0.46,-0.47,-0.47
988.57,-0.08,0.38,-0.07,0.39,-0.38,-0.46,-0.47,-0.45,-0.46
998.46,-0.01,0.43,-0.01,0.43,-0.42,-0.52,-0.43,-0.44,-0.44
1008.44,0.06,0.48,0.05,0.47,-0.47,-0.58,-0.41,-0.42,-0.42
1018.53,0.11,0.51,0.12,0.52,-0.53,-0.64,-0.42,-0.40,-0.40
1028.71,0.21,0.59,0.19,0.57,-0.59,-0.70,-0.38,-0.39,-0.38
1039.00,0.27,0.63,0.28,0.64,-0.66,-0.76,-0.39,-0.38,-0.36
1049.39,0.38,0.72,0.38,0.72,-0.74,-0.82,-0.36,-0.36,-0.34
1059.88,0.50,0.82,0.49,0.80,-0.83,-0.87,-0.33,-0.34,-0.32
1070.48,0.60,0.89,0.60,0.89,-0.91,-0.91,-0.31,-0.31,-0.29
1081.19,0.71,0.97,0.71,0.97,-0.99,-0.93,-0.28,-0.28,-0.26
1092.00,0.81,1.04,0.81,1.04,-1.05,-0.95,-0.24,-0.24,-0.23
1102.92,0.89,1.09,0.90,1.10,-1.07,-0.92,-0.19,-0.18,-0.20
1113.95,0.95,1.12,0.94,1.11,-1.06,-0.89,-0.11,-0.12,-0.17
1125.09,0.95,1.08,0.94,1.07,-1.00,-0.81,-0.05,-0.06,-0.13
1136.34,0.87,0.96,0.87,0.96,-0.89,-0.73,-0.02,-0.01,-0.09
1147.70,0.76,0.80,0.75,0.79,-0.73,-0.61,0.03,0.02,-0.04
1159.18,0.57,0.57,0.57,0.57,-0.53,-0.48,0.03,0.04,0.00
1170.77,0.38,0.34,0.37,0.32,-0.32,-0.34,0.06,0.05,0.04
1182.48,0.15,0.06,0.16,0.08,-0.11,-0.20,0.04,0.06,0.09
1194.30,-0.01,-0.15,-0.01,-0.15,0.09,-0.07,0.07,0.07,0.14
1206.25,-0.14,-0.33,-0.15,-0.34,0.25,0.06,0.11,0.10,0.19
1218.31,-0.22,-0.47,-0.20,-0.45,0.37,0.16,0.15,0.17,0.25
1230.49,-0.21,-0.51,-0.20,-0.50,0.45,0.26,0.24,0.25,0.30
1242.80,-0.12,-0.47,-0.14,-0.50,0.49,0.32,0.37,0.34,0.35
1255.22,-0.06,-0.47,-0.05,-0.46,0.49,0.38,0.43,0.44,0.41
1267.78,0.04,-0.43,0.04,-0.43,0.47,0.40,0.51,0.51,0.47
1280.45,0.14,-0.39,0.13,-0.40,0.43,0.42,0.57,0.56,0.53
1293.26,0.22,-0.38,0.23,-0.37,0.38,0.42,0.60,0.61,0.60
1306.19,0.33,-0.33,0.33,-0.34,0.34,0.41,0.67,0.67,0.66
1319.25,0.43,-0.30,0.43,-0.30,0.30,0.39,0.73,0.73,0.73
1332.45,0.53,-0.27,0.54,-0.26,0.27,0.37,0.80,0.81,0.80
1345.77,0.64,-0.23,0.63,-0.24,0.24,0.34,0.88,0.88,0.87
1359.23,0.74,-0.20,0.73,-0.21,0.22,0.31,0.96,0.95,0.94
1372.82,0.82,-0.20,0.83,-0.19,0.19,0.27,1.01,1.02,1.02
1386.55,0.92,-0.17,0.92,-0.17,0.17,0.24,1.09,1.09,1.09
1400.41,1.01,-0.15,1.01,-0.15,0.15,0.20,1.16,1.16,1.16
1414.42,1.11,-0.12,1.11,-0.13,0.12,0.17,1.23,1.23,1.23
1428.56,1.21,-0.10,1.20,-0.11,0.10,0.13,1.31,1.30,1.31
1442.85,1.29,-0.09,1.30,-0.08,0.07,0.09,1.36,1.37,1.38
1457.28,1.41,-0.04,1.41,-0.04,0.04,0.06,1.45,1.45,1.45
1471.85,1.52,-0.00,1.51,-0.01,0.01,0.02,1.53,1.53,1.52
1486.57,1.62,0.03,1.62,0.03,-0.02,-0.01,1.60,1.61,1.59
1501.43,1.73,0.06,1.72,0.05,-0.05,-0.05,1.68,1.68,1.67
1516.45,1.83,0.07,1.83,0.07,-0.07,-0.09,1.75,1.75,1.76
1531.61,1.93,0.09,1.94,0.10,-0.10,-0.12,1.83,1.84,1.84
1546.93,2.06,0.13,2.06,0.12,-0.13,-0.16,1.93,1.93,1.93
1562.40,2.18,0.16,2.18,0.16,-0.16,-0.19,2.02,2.02,2.02
1578.02,2.30,0.19,2.30,0.19,-0.19,-0.23,2.11,2.11,2.11
1593.80,2.41,0.22,2.41,0.22,-0.21,-0.27,2.19,2.20,2.19
1609.74,2.54,0.25,2.54,0.25,-0.25,-0.30,2.29,2.29,2.29
1625.84,2.66,0.27,2.67,0.28,-0.28,-0.34,2.38,2.39,2.39
1642.10,2.81,0.32,2.80,0.31,-0.31,-0.38,2.50,2.49,2.49
1658.52,2.94,0.34,2.94,0.34,-0.35,-0.41,2.59,2.59,2.60
1675.10,3.08,0.38,3.08,0.38,-0.38,-0.45,2.70,2.70,2.70
1691.85,3.22,0.42,3.22,0.42,-0.41,-0.49,2.81,2.81,2.80
1708.77,3.37,0.46,3.37,0.46,-0.45,-0.52,2.92,2.92,2.91
1725.86,3.52,0.50,3.52,0.50,-0.49,-0.56,3.03,3.03,3.02
1743.12,3.67,0.53,3.67,0.53,-0.54,-0.60,3.13,3.13,3.14
1760.55,3.83,0.58,3.82,0.57,-0.59,-0.64,3.24,3.24,3.25
1778.15,3.98,0.61,3.99,0.62,-0.64,-0.67,3.34,3.35,3.37
1795.94,4.17,0.69,4.17,0.69,-0.70,-0.71,3.47,3.47,3.48
1813.90,4.36,0.76,4.36,0.76,-0.77,-0.75,3.59,3.59,3.60
1832.03,4.56,0.84,4.55,0.83,-0.83,-0.79,3.73,3.72,3.72
1850.36,4.74,0.89,4.74,0.90,-0.89,-0.83,3.85,3.86,3.85
1868.86,4.93,0.96,4.93,0.96,-0.94,-0.86,3.99,3.99,3.97
1887.55,5.10,1.01,5.10,1.01,-0.98,-0.90,4.12,4.12,4.09
1906.42,5.26,1.05,5.25,1.04,-1.01,-0.94,4.25,4.25,4.21
1925.49,5.39,1.05,5.38,1.04,-1.03,-0.98,4.36,4.36,4.34
1944.74,5.50,1.03,5.50,1.04,-1.04,-1.02,4.46,4.46,4.47
1964.19,5.62,1.02,5.63,1.03,-1.06,-1.06,4.56,4.57,4.60
1983.83,5.77,1.05,5.77,1.04,-1.07,-1.10,4.70,4.70,4.72
2003.67,5.92,1.07,5.91,1.07,-1.09,-1.14,4.83,4.82,4.85
2023.71,6.06,1.11,6.06,1.11,-1.11,-1.18,4.95,4.95,4.95
2043.94,6.21,1.15,6.21,1.15,-1.15,-1.22,5.06,5.07,5.06
2064.38,6.37,1.20,6.36,1.20,-1.19,-1.26,5.18,5.18,5.17
2085.03,6.52,1.25,6.51,1.24,-1.24,-1.30,5.28,5.28,5.27
2105.88,6.66,1.28,6.66,1.28,-1.29,-1.33,5.37,5.38,5.38
2126.94,6.81,1.33,6.81,1.33,-1.34,-1.37,5.47,5.47,5.48
2148.20,6.97,1.38,6.97,1.38,-1.39,-1.41,5.58,5.58,5.59
2169.69,7.13,1.44,7.13,1.44,-1.44,-1.44,5.69,5.69,5.69
2191.38,7.29,1.50,7.29,1.50,-1.49,-1.48,5.80,5.80,5.79
2213.30,7.44,1.55,7.44,1.54,-1.53,-1.51,5.91,5.90,5.89
2235.43,7.58,1.58,7.58,1.59,-1.57,-1.55,6.00,6.01,6.00
2257.78,7.71,1.61,7.72,1.62,-1.61,-1.58,6.10,6.10,6.10
2280.36,7.86,1.67,7.84,1.65,-1.65,-1.61,6.21,6.19,6.19
2303.17,7.96,1.67,7.97,1.67,-1.68,-1.64,6.28,6.29,6.29
2326.20,8.08,1.69,8.09,1.70,-1.71,-1.67,6.37,6.38,6.39
2349.46,8.21,1.72,8.21,1.72,-1.73,-1.70,6.48,6.47,6.49
2372.95,8.33,1.76,8.32,1.75,-1.75,-1.72,6.57,6.57,6.57
2396.68,8.43,1.78,8.43,1.78,-1.77,-1.75,6.66,6.66,6.65
2420.65,8.52,1.80,8.52,1.80,-1.79,-1.76,6.73,6.73,6.72
2444.86,8.61,1.81,8.61,1.81,-1.80,-1.78,6.81,6.81,6.80
2469.31,8.68,1.81,8.68,1.81,-1.81,-1.80,6.87,6.88,6.87
2494.00,8.76,1.81,8.76,1.81,-1.81,-1.81,6.95,6.95,6.95
2518.94,8.82,1.80,8.82,1.81,-1.81,-1.82,7.01,7.01,7.02
2544.13,8.89,1.81,8.88,1.80,-1.80,-1.83,7.08,7.08,7.08
2569.57,8.94,1.80,8.94,1.80,-1.80,-1.84,7.14,7.15,7.14
2595.27,9.00,1.79,9.00,1.80,-1.79,-1.84,7.21,7.21,7.21
2621.22,9.06,1.79,9.05,1.78,-1.78,-1.84,7.28,7.27,7.27
2647.43,9.11,1.78,9.11,1.77,-1.78,-1.84,7.33,7.33,7.33
2673.90,9.15,1.76,9.15,1.77,-1.77,-1.83,7.38,7.38,7.39
2700.64,9.20,1.76,9.21,1.76,-1.77,-1.82,7.43,7.44,7.44
2727.65,9.26,1.76,9.26,1.76,-1.76,-1.81,7.49,7.49,7.50
2754.93,9.32,1.77,9.31,1.76,-1.76,-1.80,7.56,7.55,7.55
2782.48,9.35,1.75,9.36,1.75,-1.76,-1.78,7.59,7.59,7.60
2810.30,9.40,1.75,9.40,1.75,-1.76,-1.76,7.64,7.64,7.65
2838.40,9.43,1.74,9.44,1.75,-1.75,-1.74,7.68,7.68,7.69
2866.79,9.48,1.76,9.47,1.74,-1.74,-1.71,7.74,7.73,7.72
2895.46,9.48,1.72,9.48,1.73,-1.71,-1.68,7.77,7.77,7.76
2924.41,9.48,1.69,9.48,1.69,-1.67,-1.64,7.81,7.81,7.79
2953.65,9.46,1.64,9.45,1.63,-1.62,-1.59,7.84,7.83,7.82
2983.19,9.41,1.55,9.42,1.56,-1.55,-1.54,7.86,7.86,7.86
3013.02,9.37,1.48,9.37,1.48,-1.47,-1.46,7.90,7.90,7.89
3043.15,9.31,1.38,9.31,1.38,-1.38,-1.38,7.93,7.93,7.93
3073.58,9.24,1.28,9.24,1.27,-1.27,-1.29,7.97,7.97,7.96
3104.32,9.15,1.15,9.15,1.16,-1.16,-1.18,7.99,8.00,8.00
3135.36,9.07,1.04,9.07,1.04,-1.04,-1.07,8.03,8.02,8.03
3166.72,8.97,0.91,8.97,0.91,-0.92,-0.95,8.05,8.05,8.06
3198.38,8.87,0.80,8.87,0.79,-0.80,-0.83,8.07,8.07,8.07
3230.37,8.76,0.67,8.76,0.67,-0.67,-0.71,8.09,8.09,8.09
3262.67,8.66,0.56,8.66,0.56,-0.55,-0.58,8.11,8.11,8.10
3295.30,8.56,0.44,8.55,0.43,-0.43,-0.46,8.12,8.12,8.12
3328.25,8.45,0.32,8.45,0.32,-0.32,-0.33,8.13,8.13,8.13
3361.53,8.33,0.19,8.34,0.20,-0.21,-0.22,8.12,8.13,8.14
3395.15,8.24,0.10,8.24,0.10,-0.10,-0.10,8.14,8.14,8.14
3429.10,8.14,-0.00,8.13,-0.00,0.00,0.00,8.14,8.14,8.14
3463.39,8.04,-0.09,8.04,-0.09,0.10,0.09,8.14,8.14,8.13
3498.03,7.94,-0.19,7.94,-0.19,0.19,0.18,8.13,8.14,8.13
3533.01,7.86,-0.27,7.85,-0.28,0.28,0.25,8.14,8.13,8.13
3568.34,7.75,-0.37,7.76,-0.36,0.36,0.31,8.11,8.12,8.12
3604.02,7.67,-0.42,7.67,-0.43,0.42,0.36,8.09,8.09,8.09
3640.06,7.59,-0.48,7.59,-0.49,0.47,0.40,8.06,8.06,8.07
3676.46,7.51,-0.54,7.51,-0.53,0.51,0.44,8.02,8.02,8.05
3713.22,7.45,-0.57,7.44,-0.58,0.52,0.47,7.97,7.97,8.02
3750.36,7.39,-0.61,7.39,-0.60,0.53,0.53,7.92,7.92,8.00
3787.86,7.35,-0.61,7.37,-0.59,0.53,0.59,7.88,7.90,7.96
3825.74,7.35,-0.57,7.35,-0.57,0.57,0.68,7.92,7.92,7.92
3864.00,7.31,-0.57,7.28,-0.60,0.66,0.79,7.97,7.95,7.88
3902.64,7.17,-0.67,7.17,-0.68,0.81,0.93,7.98,7.97,7.84
3941.66,6.93,-0.88,6.97,-0.84,1.00,1.10,7.93,7.97,7.81
3981.08,6.69,-1.08,6.69,-1.08,1.24,1.31,7.93,7.93,7.77
4020.89,6.27,-1.45,6.26,-1.46,1.52,1.54,7.79,7.78,7.72
4061.10,5.68,-1.98,5.61,-2.05,1.83,1.81,7.51,7.45,7.66
4101.71,4.71,-2.89,4.69,-2.92,2.16,2.10,6.87,6.85,7.60
4142.73,3.62,-3.93,3.60,-3.95,2.49,2.40,6.11,6.09,7.55
4184.15,2.42,-5.07,2.44,-5.05,2.81,2.72,5.23,5.25,7.49
4226.00,1.50,-5.93,1.49,-5.94,3.11,3.04,4.61,4.60,7.43
4268.26,0.76,-6.61,0.90,-6.47,3.41,3.37,4.17,4.30,7.37
4310.94,0.70,-6.59,0.72,-6.58,3.69,3.67,4.39,4.41,7.29
4354.05,0.88,-6.33,0.84,-6.38,3.95,3.95,4.83,4.79,7.21
4397.59,1.17,-5.97,1.14,-6.00,4.20,4.18,5.37,5.34,7.14
4441.56,1.43,-5.63,1.42,-5.64,4.39,4.38,5.82,5.81,7.06
4485.98,1.67,-5.31,1.67,-5.31,4.52,4.48,6.19,6.19,6.98
4530.84,1.88,-5.02,1.88,-5.01,4.58,4.55,6.46,6.47,6.90
4576.15,2.08,-4.73,2.07,-4.74,4.57,4.52,6.65,6.64,6.81
4621.91,2.23,-4.50,2.23,-4.50,4.49,4.45,6.72,6.72,6.73
4668.13,2.37,-4.27,2.37,-4.27,4.35,4.30,6.71,6.72,6.64
4714.81,2.50,-4.05,2.50,-4.06,4.15,4.12,6.65,6.65,6.55
4761.96,2.62,-3.85,2.62,-3.84,3.92,3.91,6.54,6.54,6.47
4809.58,2.74,-3.63,2.74,-3.64,3.67,3.68,6.41,6.41,6.37
4857.67,2.85,-3.43,2.84,-3.44,3.44,3.45,6.29,6.28,6.28
4906.25,2.93,-3.26,2.94,-3.25,3.25,3.22,6.17,6.18,6.19
4955.31,3.03,-3.06,3.03,-3.07,3.07,3.02,6.10,6.10,6.09
5004.87,3.10,-2.90,3.10,-2.90,2.91,2.83,6.01,6.01,6.00
5054.91,3.17,-2.75,3.16,-2.76,2.75,2.69,5.92,5.92,5.92
5105.46,3.19,-2.65,3.20,-2.64,2.61,2.57,5.80,5.82,5.84
5156.52,3.24,-2.53,3.23,-2.54,2.49,2.51,5.73,5.72,5.77
5208.08,3.24,-2.45,3.25,-2.44,2.41,2.46,5.65,5.65,5.69
5260.16,3.24,-2.37,3.25,-2.36,2.36,2.48,5.60,5.62,5.61
5312.77,3.22,-2.31,3.21,-2.32,2.37,2.52,5.59,5.58,5.53
5365.89,3.13,-2.32,3.12,-2.33,2.46,2.60,5.59,5.58,5.45
5419.55,2.94,-2.43,2.94,-2.44,2.61,2.70,5.55,5.55,5.37
5473.75,2.66,-2.64,2.65,-2.65,2.79,2.82,5.45,5.44,5.30
5528.49,2.27,-2.95,2.27,-2.95,2.97,2.94,5.24,5.24,5.22
5583.77,1.83,-3.31,1.84,-3.31,3.13,3.05,4.96,4.97,5.14
5639.61,1.39,-3.69,1.39,-3.68,3.24,3.15,4.63,4.63,5.08
5696.00,0.96,-4.05,0.98,-4.03,3.30,3.20,4.26,4.28,5.01
5752.96,0.62,-4.33,0.64,-4.31,3.27,3.24,3.89,3.91,4.95
5810.49,0.40,-4.49,0.42,-4.47,3.21,3.17,3.61,3.63,4.89
5868.60,0.29,-4.54,0.38,-4.46,3.07,3.08,3.36,3.45,4.83
5927.28,0.48,-4.29,0.54,-4.23,2.85,2.84,3.33,3.39,4.77
5986.56,0.84,-3.86,0.92,-3.78,2.54,2.58,3.38,3.46,4.70
6046.42,1.41,-3.21,1.47,-3.15,2.15,2.16,3.56,3.62,4.62
6106.89,2.04,-2.49,2.13,-2.41,1.69,1.72,3.73,3.82,4.53
6167.96,2.74,-1.70,2.83,-1.61,1.21,1.15,3.94,4.04,4.44
6229.64,3.48,-0.87,3.53,-0.83,0.65,0.57,4.13,4.19,4.35
6291.93,4.16,-0.10,4.21,-0.06,0.06,-0.04,4.21,4.27,4.26
6354.85,4.82,0.64,4.84,0.65,-0.57,-0.66,4.25,4.27,4.18
6418.40,5.46,1.36,5.40,1.29,-1.18,-1.21,4.28,4.23,4.10
6482.58,6.05,2.02,5.90,1.86,-1.73,-1.75,4.32,4.16,4.03
6547.41,6.58,2.63,6.28,2.31,-2.19,-2.12,4.39,4.08,3.95
6612.88,7.01,3.14,6.53,2.65,-2.52,-2.46,4.49,4.01,3.87
6679.01,7.30,3.51,6.63,2.83,-2.69,-2.60,4.61,3.94,3.79
6745.80,7.50,3.79,6.57,2.86,-2.74,-2.71,4.76,3.83,3.71
6813.26,7.45,3.83,6.38,2.75,-2.69,-2.66,4.75,3.68,3.62
6881.39,7.28,3.76,6.09,2.56,-2.58,-2.58,4.70,3.51,3.52
6950.21,7.01,3.58,5.77,2.34,-2.42,-2.44,4.59,3.35,3.43
7019.71,6.71,3.37,5.47,2.14,-2.25,-2.28,4.46,3.23,3.34
7089.91,6.40,3.15,5.22,1.99,-2.09,-2.14,4.31,3.13,3.25
7160.81,6.10,2.95,5.01,1.89,-1.97,-1.99,4.13,3.04,3.15
7232.41,5.84,2.80,4.85,1.85,-1.90,-1.92,3.94,2.96,3.04
7304.74,5.66,2.73,4.74,1.85,-1.88,-1.86,3.78,2.86,2.93
7377.79,5.53,2.71,4.67,1.90,-1.91,-1.89,3.62,2.76,2.82
7451.56,5.51,2.80,4.63,1.98,-1.98,-1.93,3.53,2.66,2.71
7526.08,5.61,3.01,4.62,2.08,-2.07,-2.04,3.54,2.54,2.60
7601.34,5.80,3.30,4.61,2.19,-2.18,-2.16,3.62,2.43,2.50
7677.35,6.09,3.69,4.61,2.31,-2.30,-2.30,3.79,2.31,2.40
7754.13,6.43,4.13,4.61,2.43,-2.42,-2.45,4.01,2.19,2.30
7831.67,6.83,4.63,4.60,2.55,-2.53,-2.57,4.30,2.07,2.20
7909.98,7.22,5.12,4.58,2.64,-2.63,-2.69,4.59,1.95,2.10
7989.08,7.62,5.62,4.54,2.73,-2.72,-2.76,4.90,1.82,2.00
8068.98,7.97,6.08,4.48,2.80,-2.79,-2.83,5.18,1.69,1.89
8149.67,8.24,6.46,4.41,2.85,-2.84,-2.84,5.40,1.57,1.78
8231.16,8.43,6.77,4.31,2.89,-2.88,-2.85,5.55,1.44,1.66
8313.47,8.54,6.99,4.21,2.91,-2.90,-2.85,5.64,1.31,1.55
8396.61,8.50,7.06,4.09,2.92,-2.92,-2.84,5.58,1.18,1.44
8480.57,8.34,7.01,3.97,2.92,-2.92,-2.85,5.41,1.04,1.33
8565.38,8.13,6.93,3.84,2.92,-2.93,-2.85,5.20,0.91,1.20
8651.03,7.87,6.80,3.71,2.92,-2.93,-2.87,4.94,0.78,1.07
8737.54,7.58,6.64,3.60,2.92,-2.94,-2.90,4.64,0.66,0.94
8824.92,7.27,6.46,3.48,2.93,-2.94,-2.92,4.33,0.54,0.81
8913.17,7.03,6.35,3.36,2.94,-2.94,-2.95,4.09,0.43,0.68
9002.30,6.78,6.22,3.24,2.94,-2.94,-2.95,3.84,0.31,0.56
9092.32,6.58,6.17,3.11,2.94,-2.93,-2.95,3.65,0.19,0.41
9183.25,6.33,6.07,2.98,2.92,-2.92,-2.92,3.41,0.06,0.26
9275.08,6.02,5.91,2.84,2.90,-2.89,-2.90,3.13,-0.06,0.11
9367.83,5.65,5.68,2.69,2.86,-2.86,-2.86,2.79,-0.17,-0.03
9461.51,5.15,5.33,2.53,2.82,-2.82,-2.82,2.33,-0.28,-0.18
9556.12,4.57,4.91,2.37,2.77,-2.76,-2.76,1.81,-0.39,-0.34
9651.68,3.88,4.40,2.20,2.71,-2.69,-2.70,1.19,-0.50,-0.52
